wrapped_network$start:INTEGER,wrapped_network$end:INTEGER,wrapped_network$node_id:INTEGER,wrapped_network$tBytes:INTEGER
1689861109000,1689861110000,10,4726535664118530048,1689861110984
1689861109000,1689861110000,11,4726465585463601835,1689861110984
1689861109000,1689861110000,3,4755575424597098496,1689861111099
1689861109000,1689861110000,4,4751172799333487957,1689861111099
1689861109000,1689861110000,5,4726462110969277099,1689861111099
1689861109000,1689861110000,6,4726396859309533867,1689861111099
1689861110000,1689861111000,3,4755575426042910037,1689861111637
1689861110000,1689861111000,4,4751172802034969259,1689861111637
1689861110000,1689861111000,5,4726462194598106453,1689861111637
1689861110000,1689861111000,6,4726396937189370539,1689861111637
1689861110000,1689861111000,8,4725962331730389675,1689861111998
1689861110000,1689861111000,9,4725974650658488320,1689861111998
1689861110000,1689861111000,10,4726535733139996672,1689861111998
1689861110000,1689861111000,11,4726465653847534251,1689861111998
1689861111000,1689861112000,3,4755575427134128128,1689861112634
1689861111000,1689861112000,4,4751172803358621696,1689861112634
1689861111000,1689861112000,5,4726462249056949589,1689861112634
1689861111000,1689861112000,6,4726397024207197525,1689861112634
1689861111000,1689861112000,8,4725962404532322304,1689861113019
1689861111000,1689861112000,9,4725974738392143189,1689861113019
1689861111000,1689861112000,10,4726535838735794176,1689861113019
1689861111000,1689861112000,11,4726465758783427925,1689861113019
1689861112000,1689861113000,3,4755575428136741547,1689861113656
1689861112000,1689861113000,4,4751172805237669888,1689861113656
1689861112000,1689861113000,5,4726462309343079083,1689861113656
1689861112000,1689861113000,6,4726397086707919531,1689861113656
1689861112000,1689861113000,8,4725962495476017835,1689861114034
1689861112000,1689861113000,9,4725974798342728363,1689861114034
1689861112000,1689861113000,10,4726535899514055339,1689861114034
1689861112000,1689861113000,11,4726465819852494165,1689861114034
1689861113000,1689861114000,3,4755575429688459264,1689861114704
1689861113000,1689861114000,4,4751172808541033813,1689861114704
1689861113000,1689861114000,5,4726462414659256320,1689861114704
1689861113000,1689861114000,6,4726397195692714667,1689861114704
1689861113000,1689861114000,8,4725962581464842240,1689861115054
1689861113000,1689861114000,9,4725974893066889899,1689861115054
1689861113000,1689861114000,10,4726535984283735381,1689861115054
1689861113000,1689861114000,11,4726465908726999723,1689861115054
1689861114000,1689861115000,3,4755575430814105600,1689861115725
1689861114000,1689861115000,4,4751172810332001621,1689861115725
1689861114000,1689861115000,5,4726462466959430997,1689861115725
1689861114000,1689861115000,6,4726397247992889344,1689861115725
1689861114000,1689861115000,8,4725962607245830827,1689861115815
1689861114000,1689861115000,9,4725974961361343829,1689861115815
1689861114000,1689861115000,10,4726536050699141120,1689861115815
1689861114000,1689861115000,11,4726465982378977963,1689861115815
1689861115000,1689861116000,3,4755575432199274496,1689861116748
1689861115000,1689861116000,4,4751172813301918379,1689861116748
1689861115000,1689861116000,5,4726462562567192576,1689861116748
1689861115000,1689861116000,6,4726397343600650923,1689861116748
1689861115000,1689861116000,8,4725962700269901141,1689861116838
1689861115000,1689861116000,9,4725975056085505365,1689861116838
1689861115000,1689861116000,10,4726536156999581696,1689861116838
1689861115000,1689861116000,11,4726466074329306453,1689861116838
1689861116000,1689861117000,3,4755575433173226837,1689861117768
1689861116000,1689861117000,4,4751172815406060885,1689861117768
1689861116000,1689861117000,5,4726462639921343147,1689861117768
1689861116000,1689861117000,6,4726397413997849259,1689861117768
1689861116000,1689861117000,8,4725962770667099477,1689861117863
1689861116000,1689861117000,9,4725975126482703701,1689861117863
1689861116000,1689861117000,10,4726536221748450645,1689861117863
1689861116000,1689861117000,11,4726466144167264256,1689861117863
1689861117000,1689861118000,3,4755575434582512981,1689861118760
1689861117000,1689861118000,4,4751172818001636011,1689861118760
1689861117000,1689861118000,5,4726462730182765227,1689861118760
1689861117000,1689861118000,6,4726397490926977024,1689861118760
1689861117000,1689861118000,8,4725962842283442176,1689861118885
1689861117000,1689861118000,9,4725975195604833621,1689861118885
1689861117000,1689861118000,10,4726536290132383061,1689861118885
1689861117000,1689861118000,11,4726466212450533376,1689861118885
1689861118000,1689861119000,3,4755575435831716523,1689861119783
1689861118000,1689861119000,4,4751172820728982187,1689861119783
1689861118000,1689861119000,5,4726462818676987221,1689861119783
1689861118000,1689861119000,6,4726397597182678357,1689861119783
1689861118000,1689861119000,8,4725962950004353707,1689861119898
1689861118000,1689861119000,9,4725975303325745152,1689861119898
1689861118000,1689861119000,10,4726536396186757803,1689861119898
1689861118000,1689861119000,11,4726466322934093141,1689861119898
1689861119000,1689861120000,3,4755575436906681685,1689861120797
1689861119000,1689861120000,4,4751172822822289408,1689861120797
1689861119000,1689861120000,5,4726462883817324544,1689861120797
1689861119000,1689861120000,6,4726397658028048384,1689861120797
1689861119000,1689861120000,8,4725962998054300331,1689861120921
1689861119000,1689861120000,9,4725975376709287936,1689861120921
1689861119000,1689861120000,10,4726536461863966037,1689861120921
1689861119000,1689861120000,11,4726466380345726293,1689861120921
1689861120000,1689861121000,3,4755575438423272107,1689861121822
1689861120000,1689861121000,4,4751172825901607595,1689861121822
1689861120000,1689861121000,5,4726462978485562027,1689861121822
1689861120000,1689861121000,6,4726397747696675499,1689861121822
1689861120000,1689861121000,8,4725963097174092459,1689861121938
1689861120000,1689861121000,9,4725975454018699264,1689861121938
1689861120000,1689861121000,10,4726536545761230848,1689861121938
1689861120000,1689861121000,11,4726466468851133099,1689861121938
1689861121000,1689861122000,3,4755575439280482987,1689861122817
1689861121000,1689861122000,4,4751172827535988053,1689861122817
1689861121000,1689861122000,5,4726463037742688939,1689861122817
1689861121000,1689861122000,6,4726397804112860501,1689861122817
1689861121000,1689861122000,8,4725963165211295744,1689861122958
1689861121000,1689861122000,9,4725975524415897600,1689861122958
1689861121000,1689861122000,10,4726536618059846997,1689861122958
1689861121000,1689861122000,11,4726466536183693312,1689861122958
1689861122000,1689861123000,3,4755575440826084011,1689861123886
1689861122000,1689861123000,4,4751172830804049920,1689861123886
1689861122000,1689861123000,5,4726463142521995264,1689861123886
1689861122000,1689861123000,6,4726397910156050432,1689861123886
1689861122000,1689861123000,8,4725963257720864768,1689861123983
1689861122000,1689861123000,9,4725975625358813867,1689861123983
1689861122000,1689861123000,10,4726536721217355776,1689861123983
1689861122000,1689861123000,11,4726466630236766208,1689861123983
1689861123000,1689861124000,3,4755575441773996715,1689861124883
1689861123000,1689861124000,4,4751172832751954603,1689861124883
1689861123000,1689861124000,5,4726463202271253845,1689861124883
1689861123000,1689861124000,6,4726397970833648299,1689861124883
1689861123000,1689861124000,8,4725963333307815253,1689861125000
1689861123000,1689861124000,9,4725975686629206699,1689861125000
1689861123000,1689861124000,10,4726536792352751616,1689861125000
1689861123000,1689861124000,11,4726466705924379989,1689861125000
1689861124000,1689861125000,3,4755575443423232000,1689861125904
1689861124000,1689861125000,4,4751172835677831168,1689861125904
1689861124000,1689861125000,5,4726463289893060608,1689861125904
1689861124000,1689861125000,6,4726398048959550805,1689861125904
1689861124000,1689861125000,8,4725963399924547584,1689861126024
1689861124000,1689861125000,9,4725975760012749483,1689861126024
1689861124000,1689861125000,10,4726536852303336789,1689861126024
1689861124000,1689861125000,11,4726466777451244203,1689861126024
1689861125000,1689861126000,3,4755575444599209984,1689861126931
1689861125000,1689861126000,4,4751172838341214208,1689861126931
1689861125000,1689861126000,5,4726463375881885013,1689861126931
1689861125000,1689861126000,6,4726398146110816256,1689861126931
1689861125000,1689861126000,8,4725963505978922325,1689861127049
1689861125000,1689861126000,9,4725975865328926720,1689861127049
1689861125000,1689861126000,10,4726536957518850731,1689861127049
1689861125000,1689861126000,11,4726466882387137877,1689861127049
1689861126000,1689861127000,8,4725963564978798592,1689861127958
1689861126000,1689861127000,9,4725975935189254144,1689861127958
1689861126000,1689861127000,10,4726537004137141589,1689861127958
1689861126000,1689861127000,11,4726466934687312555,1689861127958
1689861126000,1689861127000,3,4755575445700913835,1689861127976
1689861126000,1689861127000,4,4751172840443259563,1689861127976
1689861126000,1689861127000,5,4726463458660668757,1689861127976
1689861126000,1689861127000,6,4726398212727548587,1689861127976
1689861127000,1689861128000,3,4755575447366402048,1689861128944
1689861127000,1689861128000,4,4751172843672873643,1689861128944
1689861127000,1689861128000,5,4726463554033549312,1689861128944
1689861127000,1689861128000,6,4726398297139314688,1689861128944
1689861127000,1689861128000,8,4725963657410073941,1689861128982
1689861127000,1689861128000,9,4725976021670210219,1689861128982
1689861127000,1689861128000,10,4726537058584799915,1689861128982
1689861127000,1689861128000,11,4726467029780572843,1689861128982
1689861128000,1689861129000,8,4725963727852011520,1689861130002
1689861128000,1689861129000,9,4725976082202405547,1689861130002
1689861128000,1689861129000,10,4726537144495330645,1689861130002
1689861128000,1689861129000,11,4726467099708009131,1689861130002
1689861128000,1689861129000,3,4755575448322179072,1689861130010
1689861128000,1689861129000,4,4751172844998972757,1689861130010
1689861128000,1689861129000,5,4726463596423981739,1689861130010
1689861128000,1689861129000,6,4726398360478897493,1689861130010
1689861129000,1689861130000,3,4755575449717833728,1689861131004
1689861129000,1689861130000,4,4751172848427117227,1689861131004
1689861129000,1689861130000,5,4726463701057885525,1689861131004
1689861129000,1689861130000,6,4726398463088350549,1689861131004
1689861129000,1689861130000,8,4725963813650694144,1689861131035
1689861129000,1689861130000,9,4725976178660212736,1689861131035
1689861129000,1689861130000,10,4726537214355658069,1689861131035
1689861129000,1689861130000,11,4726467187911426048,1689861131035
1689861130000,1689861131000,3,4755575450821285205,1689861132016
1689861130000,1689861131000,4,4751172850426052608,1689861132016
1689861130000,1689861131000,5,4726463768949686272,1689861132016
1689861130000,1689861131000,6,4726398533485548885,1689861132016
1689861130000,1689861131000,8,4725963889282383872,1689861132054
1689861130000,1689861131000,9,4725976265633300480,1689861132054
1689861130000,1689861131000,10,4726537301776138240,1689861132054
1689861130000,1689861131000,11,4726467276819486037,1689861132054
1689861131000,1689861132000,8,4725963960082235392,1689861133027
1689861131000,1689861132000,9,4725976298483089408,1689861133027
1689861131000,1689861132000,10,4726537369947559253,1689861133027
1689861131000,1689861132000,11,4726467333671878656,1689861133027
1689861131000,1689861132000,3,4755575451989573632,1689861133040
1689861131000,1689861132000,4,4751172852808766805,1689861133040
1689861131000,1689861132000,5,4726463832468226048,1689861133040
1689861131000,1689861132000,6,4726398592697936555,1689861133040
1689861132000,1689861133000,8,4725964071874418005,1689861134043
1689861132000,1689861133000,9,4725976385914754389,1689861134043
1689861132000,1689861133000,10,4726537476393402368,1689861134043
1689861132000,1689861133000,11,4726467438507109035,1689861134043
1689861132000,1689861133000,3,4755575453482571093,1689861134064
1689861132000,1689861133000,4,4751172855437896363,1689861134064
1689861132000,1689861133000,5,4726463937046205781,1689861134064
1689861132000,1689861133000,6,4726398700161597440,1689861134064
1689861133000,1689861134000,8,4725964125102931968,1689861134958
1689861133000,1689861134000,9,4725976454690155179,1689861134958
1689861133000,1689861134000,10,4726537535259060907,1689861134958
1689861133000,1689861134000,11,4726467479689581909,1689861134958
1689861133000,1689861134000,3,4755575454421570901,1689861135107
1689861133000,1689861134000,4,4751172857757696000,1689861135107
1689861133000,1689861134000,5,4726464004401135616,1689861135107
1689861133000,1689861134000,6,4726398768444866560,1689861135107
1689861134000,1689861135000,8,4725964216136105984,1689861135980
1689861134000,1689861135000,9,4725976533039753899,1689861135980
1689861134000,1689861135000,10,4726537601137595733,1689861135980
1689861134000,1689861135000,11,4726467534651741525,1689861135980
1689861134000,1689861135000,3,4755575456093001045,1689861136100
1689861134000,1689861135000,4,4751172860456730624,1689861136100
1689861134000,1689861135000,5,4726464097279803392,1689861136100
1689861134000,1689861135000,6,4726398854086961835,1689861136100
1689861135000,1689861136000,3,4755575456503518549,1689861136630
1689861135000,1689861136000,4,4751172861372486997,1689861136630
1689861135000,1689861136000,5,4726464135498301440,1689861136630
1689861135000,1689861136000,6,4726398907785237845,1689861136630
1689861135000,1689861136000,8,4725964291611208363,1689861137004
1689861135000,1689861136000,9,4725976624263069696,1689861137004
1689861135000,1689861136000,10,4726537703210177877,1689861137004
1689861135000,1689861136000,11,4726467626579700395,1689861137004
1689861136000,1689861137000,3,4755575457442518357,1689861137605
1689861136000,1689861137000,4,4751172863511931563,1689861137605
1689861136000,1689861137000,5,4726464199151058944,1689861137605
1689861136000,1689861137000,6,4726398954302865408,1689861137605
1689861136000,1689861137000,8,4725964369233794389,1689861138027
1689861136000,1689861137000,9,4725976692647002112,1689861138027
1689861136000,1689861137000,10,4726537765062180864,1689861138027
1689861136000,1689861137000,11,4726467684539389269,1689861138027
1689861137000,1689861138000,3,4755575459057325397,1689861138667
1689861137000,1689861138000,4,4751172867052273664,1689861138667
1689861137000,1689861138000,5,4726464305585717248,1689861138667
1689861137000,1689861138000,6,4726399060401979392,1689861138667
1689861137000,1689861138000,8,4725964459484031659,1689861139051
1689861137000,1689861138000,9,4725976781543877291,1689861139051
1689861137000,1689861138000,10,4726537859909375317,1689861139051
1689861137000,1689861138000,11,4726467781332740779,1689861139051
1689861138000,1689861139000,3,4755575460101008043,1689861139669
1689861138000,1689861139000,4,4751172869008916480,1689861139669
1689861138000,1689861139000,5,4726464357885891925,1689861139669
1689861138000,1689861139000,6,4726399114514093397,1689861139669
1689861138000,1689861139000,8,4725964492378559829,1689861139790
1689861138000,1689861139000,9,4725976846281561429,1689861139790
1689861138000,1689861139000,10,4726537920363276971,1689861139790
1689861138000,1689861139000,11,4726467855241969664,1689861139790
1689861139000,1689861140000,3,4755575461480934059,1689861140699
1689861139000,1689861140000,4,4751172871690125312,1689861140699
1689861139000,1689861140000,5,4726464451871855957,1689861140699
1689861139000,1689861140000,6,4726399210502138539,1689861140699
1689861139000,1689861140000,8,4725964581286619819,1689861140807
1689861139000,1689861140000,9,4725976956988817408,1689861140807
1689861139000,1689861140000,10,4726538021160790699,1689861140807
1689861139000,1689861140000,11,4726467953478161749,1689861140807
1689861140000,1689861141000,3,4755575462503994709,1689861141689
1689861140000,1689861141000,4,4751172873614961323,1689861141689
1689861140000,1689861141000,5,4726464520647256747,1689861141689
1689861140000,1689861141000,6,4726399279277539328,1689861141689
1689861140000,1689861141000,8,4725964651683818155,1689861141838
1689861140000,1689861141000,9,4725977014378080939,1689861141838
1689861140000,1689861141000,10,4726538080026449237,1689861141838
1689861140000,1689861141000,11,4726468023170717013,1689861141838
1689861141000,1689861142000,3,4755575464167036245,1689861142709
1689861141000,1689861142000,4,4751172876923917653,1689861142709
1689861141000,1689861142000,5,4726464608996076203,1689861142709
1689861141000,1689861142000,6,4726399363454424405,1689861142709
1689861141000,1689861142000,8,4725964720067750571,1689861142855
1689861141000,1689861142000,9,4725977082616610816,1689861142855
1689861141000,1689861142000,10,4726538153264589483,1689861142855
1689861141000,1689861142000,11,4726468092292846933,1689861142855
1689861142000,1689861143000,3,4755575465281323008,1689861143751
1689861142000,1689861143000,4,4751172879078741333,1689861143751
1689861142000,1689861143000,5,4726464699939771733,1689861143751
1689861142000,1689861143000,6,4726399449376139947,1689861143751
1689861142000,1689861143000,8,4725964817140722347,1689861143882
1689861142000,1689861143000,9,4725977184834595499,1689861143882
1689861142000,1689861143000,10,4726538259509106005,1689861143882
1689861142000,1689861143000,11,4726468197966938112,1689861143882
1689861143000,1689861144000,3,4755575466220847104,1689861144772
1689861143000,1689861144000,4,4751172880907108352,1689861144772
1689861143000,1689861144000,5,4726464759935096149,1689861144772
1689861143000,1689861144000,6,4726399507704927573,1689861144772
1689861143000,1689861144000,8,4725964885804275029,1689861144897
1689861143000,1689861144000,9,4725977243901580629,1689861144897
1689861143000,1689861144000,10,4726538326271240875,1689861144897
1689861143000,1689861144000,11,4726468249349958315,1689861144897
1689861144000,1689861145000,3,4755575467874800981,1689861145789
1689861144000,1689861145000,4,4751172884191947435,1689861145789
1689861144000,1689861145000,5,4726464864513075883,1689861145789
1689861144000,1689861145000,6,4726399617092375893,1689861145789
1689861144000,1689861145000,8,4725964975864370517,1689861145927
1689861144000,1689861145000,9,4725977338211904171,1689861145927
1689861144000,1689861145000,10,4726538402697052160,1689861145927
1689861144000,1689861145000,11,4726468347999988395,1689861145927
1689861145000,1689861146000,3,4755575468918483627,1689861146819
1689861145000,1689861146000,4,4751172886026256384,1689861146819
1689861145000,1689861146000,5,4726464916813250560,1689861146819
1689861145000,1689861146000,6,4726399666148955477,1689861146819
1689861145000,1689861146000,8,4725965046261568853,1689861146939
1689861145000,1689861146000,9,4725977405678682112,1689861146939
1689861145000,1689861146000,10,4726538469850655403,1689861146939
1689861145000,1689861146000,11,4726468413856153600,1689861146939
1689861146000,1689861147000,3,4755575470350488917,1689861147839
1689861146000,1689861147000,4,4751172889247481856,1689861147839
1689861146000,1689861147000,5,4726465022330754389,1689861147839
1689861146000,1689861147000,6,4726399765470074197,1689861147839
1689861146000,1689861147000,8,4725965147797280085,1689861147954
1689861146000,1689861147000,9,4725977509719790933,1689861147954
1689861146000,1689861147000,10,4726538574719440213,1689861147954
1689861146000,1689861147000,11,4726468500963459072,1689861147954
1689861147000,1689861148000,3,4755575471304343552,1689861148862
1689861147000,1689861148000,4,4751172891452986709,1689861148862
1689861147000,1689861148000,5,4726465085222944768,1689861148862
1689861147000,1689861148000,6,4726399825812127744,1689861148862
1689861147000,1689861148000,8,4725965209213075456,1689861148977
1689861147000,1689861148000,9,4725977570207247019,1689861148977
1689861147000,1689861148000,10,4726538647711514624,1689861148977
1689861147000,1689861148000,11,4726468576975432363,1689861148977
1689861148000,1689861149000,3,4755575472913033899,1689861149883
1689861148000,1689861149000,4,4751172894365231787,1689861149883
1689861148000,1689861149000,5,4726465174354700971,1689861149883
1689861148000,1689861149000,6,4726399911845691392,1689861149883
1689861148000,1689861149000,8,4725965283144673963,1689861150018
1689861148000,1689861149000,9,4725977640067574443,1689861150018
1689861148000,1689861149000,10,4726538705302104747,1689861150018
1689861148000,1689861149000,11,4726468648547035819,1689861150018
1689861149000,1689861150000,3,4755575473942036480,1689861150897
1689861149000,1689861150000,4,4751172896520055467,1689861150897
1689861149000,1689861150000,5,4726465261148831744,1689861150897
1689861149000,1689861150000,6,4726399998952996864,1689861150897
1689861149000,1689861150000,8,4725965395205292032,1689861151038
1689861149000,1689861150000,9,4725977746121949184,1689861151038
1689861149000,1689861150000,10,4726538811837426347,1689861151038
1689861149000,1689861150000,11,4726468755048802987,1689861151038
1689861150000,1689861151000,3,4755575474985719125,1689861151918
1689861150000,1689861151000,4,4751172898584352085,1689861151918
1689861150000,1689861151000,5,4726465321569178965,1689861151918
1689861150000,1689861151000,6,4726400066509253291,1689861151918
1689861150000,1689861151000,8,4725965446096180565,1689861152056
1689861150000,1689861151000,9,4725977819550231211,1689861152056
1689861150000,1689861151000,10,4726538887513855317,1689861152056
1689861150000,1689861151000,11,4726468800000557056,1689861152056
1689861151000,1689861152000,3,4755575476447958357,1689861152938
1689861151000,1689861152000,4,4751172901578036565,1689861152938
1689861151000,1689861152000,5,4726465429603265195,1689861152938
1689861151000,1689861152000,6,4726400158079298219,1689861152938
1689861151000,1689861152000,8,4725965530071739051,1689861152961
1689861151000,1689861152000,9,4725977899420964181,1689861152961
1689861151000,1689861152000,10,4726538937990905856,1689861152961
1689861151000,1689861152000,11,4726468905260810240,1689861152961
1689861152000,1689861153000,3,4755575477736833024,1689861153962
1689861152000,1689861153000,4,4751172903719927808,1689861153962
1689861152000,1689861153000,5,4726465471960143189,1689861153962
1689861152000,1689861153000,6,4726400208612272811,1689861153962
1689861152000,1689861153000,8,4725965600468937387,1689861153981
1689861152000,1689861153000,9,4725977961653250731,1689861153981
1689861152000,1689861153000,10,4726539006486686379,1689861153981
1689861152000,1689861153000,11,4726468969137263957,1689861153981
1689861153000,1689861154000,3,4755575479018018133,1689861154983
1689861153000,1689861154000,4,4751172906524519083,1689861154983
1689861153000,1689861154000,5,4726465575900588715,1689861154983
1689861153000,1689861154000,6,4726400317462850219,1689861154983
1689861153000,1689861154000,8,4725965705673266517,1689861154996
1689861153000,1689861154000,9,4725978067170754560,1689861154996
1689861153000,1689861154000,10,4726539077275353088,1689861154996
1689861153000,1689861154000,11,4726469064073936896,1689861154996
1689861154000,1689861155000,3,4755575480047020715,1689861156002
1689861154000,1689861155000,4,4751172908628661589,1689861156002
1689861154000,1689861155000,5,4726465638982920875,1689861156002
1689861154000,1689861155000,6,4726400384616453461,1689861156002
1689861154000,1689861155000,8,4725965769113512619,1689861156009
1689861154000,1689861155000,9,4725978144267654485,1689861156009
1689861154000,1689861155000,10,4726539183329727829,1689861156009
1689861154000,1689861155000,11,4726469148742953643,1689861156009
1689861155000,1689861156000,3,4755575481315273387,1689861157028
1689861155000,1689861156000,4,4751172911079882752,1689861157028
1689861155000,1689861156000,5,4726465713809304235,1689861157028
1689861155000,1689861156000,6,4726400449723236352,1689861157028
1689861155000,1689861156000,8,4725965836658584235,1689861157032
1689861155000,1689861156000,9,4725978199968011605,1689861157032
1689861155000,1689861156000,10,4726539234008104960,1689861157032
1689861155000,1689861156000,11,4726469210550217387,1689861157032
1689861156000,1689861157000,3,4755575482578283179,1689861158041
1689861156000,1689861157000,4,4751172913594368000,1689861158041
1689861156000,1689861157000,5,4726465816183876267,1689861158041
1689861156000,1689861157000,6,4726400547612699307,1689861158041
1689861156000,1689861157000,8,4725965941091161429,1689861158049
1689861156000,1689861157000,9,4725978303897272320,1689861158049
1689861156000,1689861157000,10,4726539326517673984,1689861158049
1689861156000,1689861157000,11,4726469314747913557,1689861158049
1689861157000,1689861158000,3,4755575483672646997,1689861159058
1689861157000,1689861158000,4,4751172915755483136,1689861159058
1689861157000,1689861158000,5,4726465876100907008,1689861159058
1689861157000,1689861158000,6,4726400614229431637,1689861159058
1689861157000,1689861158000,8,4725965993391336107,1689861159070
1689861157000,1689861158000,9,4725978337966205611,1689861159070
1689861157000,1689861158000,10,4726539394409474731,1689861159070
1689861157000,1689861158000,11,4726469372864189781,1689861159070
1689861158000,1689861159000,8,4725966086046307669,1689861159971
1689861158000,1689861159000,9,4725978397547692032,1689861159971
1689861158000,1689861159000,10,4726539465287619925,1689861159971
1689861158000,1689861159000,11,4726469438686800555,1689861159971
1689861158000,1689861159000,3,4755575485317338453,1689861160060
1689861158000,1689861159000,4,4751172918752662869,1689861160060
1689861158000,1689861159000,5,4726465952526718293,1689861160060
