wrapped_network$start:INTEGER,wrapped_network$end:INTEGER,wrapped_network$node_id:INTEGER,wrapped_network$tBytes:INTEGER
1689859515000,1689859516000,9,4725885587789534549,1689859516981
1689859515000,1689859516000,10,4726371608950734848,1689859516997
1689859516000,1689859517000,11,4726447873723116203,1689859517934
1689859516000,1689859517000,3,4755573943198984875,1689859517967
1689859516000,1689859517000,4,4751170005944500224,1689859517971
1689859516000,1689859517000,6,4726308707633550677,1689859517984
1689859516000,1689859517000,8,4725873534612537344,1689859517993
1689859516000,1689859517000,5,4726373288428350123,1689859518003
1689859516000,1689859517000,9,4725885688743635627,1689859518008
1689859516000,1689859517000,10,4726371711202273963,1689859518021
1689859517000,1689859518000,11,4726447995861248683,1689859518961
1689859517000,1689859518000,3,4755573944632388267,1689859518995
1689859517000,1689859518000,4,4751170008961253376,1689859518999
1689859517000,1689859518000,6,4726308796675828395,1689859519012
1689859517000,1689859518000,8,4725873629873569792,1689859519023
1689859517000,1689859518000,5,4726373382570901504,1689859519031
1689859517000,1689859518000,9,4725885781264389461,1689859519038
1689859517000,1689859518000,10,4726371804036202496,1689859519049
1689859518000,1689859519000,9,4725885878751199232,1689859519554
1689859518000,1689859519000,10,4726371893290991616,1689859519564
1689859518000,1689859519000,11,4726448097933830827,1689859519989
1689859518000,1689859519000,3,4755573946500775936,1689859520022
1689859518000,1689859519000,4,4751170012761292800,1689859520027
1689859518000,1689859519000,6,4726308913165631488,1689859520041
1689859518000,1689859519000,8,4725873744886977877,1689859520052
1689859518000,1689859519000,5,4726373499810086912,1689859520058
1689859519000,1689859520000,6,4726308988193341440,1689859520556
1689859519000,1689859520000,8,4725873821391082837,1689859520568
1689859519000,1689859520000,5,4726373573607467691,1689859520570
1689859519000,1689859520000,9,4725885953868387669,1689859520581
1689859519000,1689859520000,10,4726371973463714475,1689859520592
1689859519000,1689859520000,11,4726448198339876181,1689859521017
1689859519000,1689859520000,3,4755573948092689067,1689859521048
1689859519000,1689859520000,4,4751170015967139157,1689859521053
1689859520000,1689859521000,3,4755573949730564779,1689859521561
1689859520000,1689859521000,4,4751170019269454507,1689859521566
1689859520000,1689859521000,6,4726309066352798379,1689859521581
1689859520000,1689859521000,8,4725873901362479104,1689859521594
1689859520000,1689859521000,5,4726373665747937963,1689859521597
1689859520000,1689859521000,9,4725886059587218091,1689859521611
1689859520000,1689859521000,10,4726372081218180437,1689859521619
1689859520000,1689859521000,11,4726448319057537707,1689859522046
1689859521000,1689859522000,11,4726448375786897408,1689859522560
1689859521000,1689859522000,3,4755573950350273195,1689859522589
1689859521000,1689859522000,4,4751170020787443029,1689859522595
1689859521000,1689859522000,6,4726309173346697216,1689859522606
1689859521000,1689859522000,8,4725873999990139563,1689859522617
1689859521000,1689859522000,5,4726373756501491712,1689859522625
1689859521000,1689859522000,9,4725886153450149205,1689859522640
1689859521000,1689859522000,10,4726372173045476011,1689859522647
1689859522000,1689859523000,11,4726448484268376064,1689859523590
1689859522000,1689859523000,3,4755573952404084053,1689859523618
1689859522000,1689859523000,4,4751170025020544341,1689859523623
1689859522000,1689859523000,6,4726309302575999659,1689859523633
1689859522000,1689859523000,8,4725874127139067221,1689859523639
1689859522000,1689859523000,5,4726373881178576213,1689859523653
1689859522000,1689859523000,9,4725886270443268779,1689859523667
1689859522000,1689859523000,10,4726372287085805568,1689859523675
1689859523000,1689859524000,11,4726448576296998229,1689859524617
1689859523000,1689859524000,3,4755573953811098283,1689859524644
1689859523000,1689859524000,4,4751170027632197632,1689859524650
1689859523000,1689859524000,6,4726309387972029099,1689859524660
1689859523000,1689859524000,8,4725874222836307285,1689859524667
1689859523000,1689859524000,5,4726373963487597909,1689859524682
1689859523000,1689859524000,9,4725886373790919339,1689859524696
1689859523000,1689859524000,10,4726372389337344683,1689859524703
1689859524000,1689859525000,11,4726448712158893397,1689859525641
1689859524000,1689859525000,4,4751170031537444181,1689859525667
1689859524000,1689859525000,3,4755573955667951616,1689859525671
1689859524000,1689859525000,6,4726309508577842517,1689859525686
1689859524000,1689859525000,8,4725874339672839509,1689859525695
1689859524000,1689859525000,5,4726374076633142613,1689859525705
1689859524000,1689859525000,9,4725886487674661547,1689859525719
1689859524000,1689859525000,10,4726372504507340117,1689859525732
1689859525000,1689859526000,11,4726448797566107648,1689859526669
1689859525000,1689859526000,4,4751170035384320000,1689859526691
1689859525000,1689859526000,3,4755573957501911040,1689859526700
1689859525000,1689859526000,6,4726309607977254912,1689859526715
1689859525000,1689859526000,8,4725874443769872384,1689859526723
1689859525000,1689859526000,5,4726374194543416661,1689859526727
1689859525000,1689859526000,9,4725886589255112021,1689859526747
1689859525000,1689859526000,10,4726372604354144939,1689859526759
1689859526000,1689859527000,11,4726448907434502827,1689859527697
1689859526000,1689859527000,4,4751170037892164267,1689859527717
1689859526000,1689859527000,3,4755573958671422805,1689859527725
1689859526000,1689859527000,6,4726309702030327808,1689859527745
1689859526000,1689859527000,5,4726374281941527211,1689859527750
1689859526000,1689859527000,8,4725874537017638912,1689859527752
1689859526000,1689859527000,9,4725886681608093696,1689859527777
1689859526000,1689859527000,10,4726372694101065728,1689859527788
1689859527000,1689859528000,11,4726449026675769344,1689859528725
1689859527000,1689859528000,4,4751170042217190741,1689859528746
1689859527000,1689859528000,3,4755573960767700992,1689859528749
1689859527000,1689859528000,6,4726309820723538603,1689859528774
1689859527000,1689859528000,5,4726374404952074923,1689859528777
1689859527000,1689859528000,8,4725874656449047211,1689859528781
1689859527000,1689859528000,9,4725886801050686805,1689859528806
1689859527000,1689859528000,10,4726372814986499413,1689859528816
1689859528000,1689859529000,11,4726449113201464661,1689859529754
1689859528000,1689859529000,4,4751170044895952896,1689859529772
1689859528000,1689859529000,3,4755573962089780565,1689859529775
1689859528000,1689859529000,6,4726309920201244672,1689859529802
1689859528000,1689859529000,5,4726374484856362325,1689859529804
1689859528000,1689859529000,8,4725874757201821696,1689859529808
1689859528000,1689859529000,9,4725886903816727211,1689859529835
1689859528000,1689859529000,10,4726372915571501739,1689859529843
1689859529000,1689859530000,11,4726449241178068309,1689859530781
1689859529000,1689859530000,4,4751170048603368107,1689859530801
1689859529000,1689859530000,3,4755573963923739989,1689859530803
1689859529000,1689859530000,6,4726310039979382101,1689859530827
1689859529000,1689859530000,5,4726374607576104960,1689859530834
1689859529000,1689859530000,8,4725874879731422549,1689859530835
1689859529000,1689859530000,9,4725887021391456939,1689859530865
1689859529000,1689859530000,10,4726373031479694677,1689859530870
1689859530000,1689859531000,11,4726449325500355925,1689859531809
1689859530000,1689859531000,4,4751170051419493717,1689859531832
1689859530000,1689859531000,3,4755573965305763157,1689859531833
1689859530000,1689859531000,6,4726310131750753621,1689859531856
1689859530000,1689859531000,5,4726374700477142357,1689859531861
1689859530000,1689859531000,8,4725874974052930901,1689859531863
1689859530000,1689859531000,9,4725887116697228629,1689859531891
1689859530000,1689859531000,10,4726373119012022955,1689859531897
1689859531000,1689859532000,11,4726449448018771968,1689859532837
1689859531000,1689859532000,3,4755573966974397099,1689859532854
1689859531000,1689859532000,4,4751170054619048619,1689859532857
1689859531000,1689859532000,6,4726310232894996480,1689859532884
1689859531000,1689859532000,5,4726374800693045931,1689859532890
1689859531000,1689859532000,8,4725875080152044885,1689859532891
1689859531000,1689859532000,9,4725887221868003328,1689859532916
1689859531000,1689859532000,10,4726373222628108971,1689859532923
1689859532000,1689859533000,11,4726449566723167573,1689859533861
1689859532000,1689859533000,3,4755573969099161600,1689859533882
1689859532000,1689859533000,4,4751170058401961301,1689859533887
1689859532000,1689859533000,6,4726310350861194581,1689859533912
1689859532000,1689859533000,5,4726374918804646571,1689859533917
1689859532000,1689859533000,8,4725875197928101205,1689859533919
1689859532000,1689859533000,9,4725887340919128064,1689859533945
1689859532000,1689859533000,10,4726373338156018347,1689859533952
1689859533000,1689859534000,11,4726449653494928725,1689859534889
1689859533000,1689859534000,3,4755573970430154069,1689859534910
1689859533000,1689859534000,4,4751170061602914304,1689859534916
1689859533000,1689859534000,6,4726310449936247467,1689859534942
1689859533000,1689859534000,5,4726375022689168043,1689859534945
1689859533000,1689859534000,8,4725875281657593856,1689859534947
1689859533000,1689859534000,9,4725887429077805739,1689859534975
1689859533000,1689859534000,10,4726373424469202261,1689859534979
1689859534000,1689859535000,11,4726449783663755264,1689859535917
1689859534000,1689859535000,3,4755573972249433429,1689859535938
1689859534000,1689859535000,4,4751170065362758315,1689859535945
1689859534000,1689859535000,6,4726310562679138987,1689859535971
1689859534000,1689859535000,8,4725875418403089067,1689859535973
1689859534000,1689859535000,5,4726375145811563861,1689859535974
1689859534000,1689859535000,9,4725887563284348928,1689859536003
1689859534000,1689859535000,10,4726373560890337963,1689859536007
1689859535000,1689859536000,11,4726449862136386901,1689859536945
1689859535000,1689859536000,3,4755573973713245525,1689859536966
1689859535000,1689859536000,4,4751170068189719211,1689859536975
1689859535000,1689859536000,8,4725875502691822251,1689859536998
1689859535000,1689859536000,6,4726310654126150997,1689859536999
1689859535000,1689859536000,5,4726375237929664512,1689859537001
1689859535000,1689859536000,9,4725887644832803499,1689859537028
1689859535000,1689859536000,10,4726373634766012416,1689859537035
1689859536000,1689859537000,10,4726373733684477952,1689859537550
1689859536000,1689859537000,11,4726449983379734528,1689859537967
1689859536000,1689859537000,3,4755573975313022976,1689859537994
1689859536000,1689859537000,4,4751170071378438827,1689859538005
1689859536000,1689859537000,6,4726310754699968512,1689859538026
1689859536000,1689859537000,8,4725875611698987008,1689859538028
1689859536000,1689859537000,5,4726375340695704917,1689859538030
1689859536000,1689859537000,9,4725887756591431680,1689859538057
1689859537000,1689859538000,9,4725887842803952299,1689859538572
1689859537000,1689859538000,10,4726373801442060971,1689859538577
1689859537000,1689859538000,11,4726450085586534400,1689859538994
1689859537000,1689859538000,3,4755573977127059456,1689859539022
1689859537000,1689859538000,4,4751170075179526827,1689859539033
1689859537000,1689859538000,6,4726310872666166613,1689859539054
1689859537000,1689859538000,8,4725875729463858517,1689859539056
1689859537000,1689859538000,5,4726375456682191531,1689859539059
1689859538000,1689859539000,4,4751170077218657621,1689859539548
1689859538000,1689859539000,6,4726310936855795029,1689859539568
1689859538000,1689859539000,8,4725875796002297173,1689859539570
1689859538000,1689859539000,5,4726375527929435477,1689859539573
1689859538000,1689859539000,9,4725887931309359104,1689859539598
1689859538000,1689859539000,10,4726373921186643968,1689859539606
1689859538000,1689859539000,11,4726450173722842453,1689859540017
1689859538000,1689859539000,3,4755573978741516971,1689859540048
1689859539000,1689859540000,3,4755573980371703125,1689859540562
1689859539000,1689859540000,4,4751170080368579925,1689859540576
1689859539000,1689859540000,6,4726311026155323392,1689859540596
1689859539000,1689859540000,8,4725875886073577472,1689859540600
1689859539000,1689859540000,5,4726375624610938880,1689859540602
1689859539000,1689859540000,9,4725888044376610133,1689859540625
1689859539000,1689859540000,10,4726374024467185664,1689859540633
1689859539000,1689859540000,11,4726450300122387797,1689859541044
1689859540000,1689859541000,11,4726450369949160789,1689859541559
1689859540000,1689859541000,3,4755573981002945877,1689859541590
1689859540000,1689859541000,4,4751170082767022763,1689859541601
1689859540000,1689859541000,6,4726311120510386176,1689859541619
1689859540000,1689859541000,5,4726375702457221120,1689859541627
1689859540000,1689859541000,8,4725875982609678336,1689859541629
1689859540000,1689859541000,9,4725888139783045120,1689859541654
1689859540000,1689859541000,10,4726374114214106453,1689859541661
1689859541000,1689859542000,11,4726450462089631061,1689859542585
1689859541000,1689859542000,3,4755573983216839339,1689859542618
1689859541000,1689859542000,4,4751170087133293227,1689859542629
1689859541000,1689859542000,6,4726311253564893867,1689859542648
1689859541000,1689859542000,5,4726375834672868011,1689859542653
1689859541000,1689859542000,8,4725876097969815552,1689859542657
1689859541000,1689859542000,9,4725888263397572608,1689859542683
1689859541000,1689859542000,10,4726374233623145131,1689859542689
1689859542000,1689859543000,11,4726450569206562816,1689859543610
1689859542000,1689859543000,3,4755573984554123264,1689859543646
1689859542000,1689859543000,4,4751170089922505387,1689859543659
1689859542000,1689859543000,6,4726311334207378773,1689859543676
1689859542000,1689859543000,5,4726375919185297408,1689859543681
1689859542000,1689859543000,8,4725876204337364992,1689859543685
1689859542000,1689859543000,9,4725888367561714347,1689859543710
1689859542000,1689859543000,10,4726374333279808171,1689859543717
1689859543000,1689859544000,11,4726450674578664107,1689859544640
1689859543000,1689859544000,3,4755573986451696299,1689859544675
1689859543000,1689859544000,4,4751170093630270123,1689859544686
1689859543000,1689859544000,6,4726311451614336341,1689859544704
1689859543000,1689859544000,5,4726376036748842325,1689859544707
1689859543000,1689859544000,8,4725876324585264469,1689859544713
1689859543000,1689859544000,9,4725888492216429227,1689859544737
1689859543000,1689859544000,10,4726374454008654507,1689859544744
1689859544000,1689859545000,11,4726450759639149227,1689859545668
1689859544000,1689859545000,3,4755573988186041003,1689859545700
1689859544000,1689859545000,4,4751170096919303509,1689859545715
1689859544000,1689859545000,6,4726311548866265088,1689859545731
1689859544000,1689859545000,5,4726376137233181355,1689859545735
1689859544000,1689859545000,8,4725876417094833493,1689859545741
1689859544000,1689859545000,9,4725888583059461461,1689859545765
1689859544000,1689859545000,10,4726374544683914581,1689859545773
1689859545000,1689859546000,11,4726450877739565056,1689859546697
1689859545000,1689859546000,3,4755573989511790592,1689859546724
1689859545000,1689859546000,4,4751170099547734016,1689859546739
1689859545000,1689859546000,6,4726311643445024085,1689859546758
1689859545000,1689859546000,5,4726376223020679168,1689859546760
1689859545000,1689859546000,8,4725876519860873899,1689859546769
1689859545000,1689859546000,9,4725888688375638699,1689859546793
1689859545000,1689859546000,10,4726374646543985323,1689859546801
1689859546000,1689859547000,11,4726450994173444096,1689859547725
1689859546000,1689859547000,3,4755573991613486421,1689859547750
1689859546000,1689859547000,4,4751170103839905109,1689859547766
1689859546000,1689859547000,5,4726376343514644480,1689859547784
1689859546000,1689859547000,6,4726311759006487893,1689859547786
1689859546000,1689859547000,8,4725876639829153109,1689859547799
1689859546000,1689859547000,9,4725888812918505472,1689859547819
1689859546000,1689859547000,10,4726374764633216341,1689859547829
1689859547000,1689859548000,11,4726451078641134251,1689859548754
1689859547000,1689859548000,3,4755573992953741312,1689859548771
1689859547000,1689859548000,4,4751170106382352384,1689859548794
1689859547000,1689859548000,5,4726376438283545259,1689859548810
1689859547000,1689859548000,6,4726311859412533248,1689859548814
1689859547000,1689859548000,8,4725876741510266880,1689859548822
1689859547000,1689859548000,9,4725888921019700565,1689859548844
1689859547000,1689859548000,10,4726374866884755456,1689859548853
1689859548000,1689859549000,11,4726451203508360533,1689859549781
1689859548000,1689859549000,3,4755573994816711339,1689859549795
1689859548000,1689859549000,4,4751170110060756992,1689859549824
1689859548000,1689859549000,5,4726376558945282731,1689859549835
1689859548000,1689859549000,6,4726311978832756736,1689859549842
1689859548000,1689859549000,8,4725876859812009301,1689859549852
1689859548000,1689859549000,9,4725889039466845525,1689859549873
