wrapped_network$start:INTEGER,wrapped_network$end:INTEGER,wrapped_network$node_id:INTEGER,wrapped_network$tBytes:INTEGER
1689862503000,1689862504000,5,4726512790565552128,1689862504934
1689862503000,1689862504000,6,4726447068271345664,1689862504939
1689862503000,1689862504000,4,4751174383775514624,1689862505027
1689862503000,1689862504000,3,4755576223550494037,1689862505080
1689862504000,1689862505000,10,4726514678281972395,1689862505776
1689862504000,1689862505000,11,4726583933656541867,1689862505824
1689862504000,1689862505000,9,4726023876497812139,1689862505844
1689862504000,1689862505000,8,4726011205348840789,1689862505856
1689862504000,1689862505000,5,4726512861298294784,1689862505930
1689862504000,1689862505000,6,4726447147526914048,1689862505967
1689862504000,1689862505000,4,4751174385964591787,1689862506046
1689862504000,1689862505000,3,4755576225193263104,1689862506116
1689862505000,1689862506000,3,4755576226374658731,1689862506658
1689862505000,1689862506000,10,4726514786181840896,1689862506803
1689862505000,1689862506000,9,4726023994475195051,1689862506836
1689862505000,1689862506000,11,4726584052908993195,1689862506859
1689862505000,1689862506000,8,4726011304916025344,1689862506913
1689862505000,1689862506000,5,4726512980684963840,1689862506941
1689862505000,1689862506000,6,4726447245595333973,1689862506979
1689862505000,1689862506000,4,4751174389447611733,1689862507106
1689862506000,1689862507000,3,4755576227030368256,1689862507618
1689862506000,1689862507000,10,4726514869598158848,1689862507812
1689862506000,1689862507000,8,4726011368311532203,1689862507843
1689862506000,1689862507000,11,4726584124737847296,1689862507872
1689862506000,1689862507000,9,4726024070173993643,1689862507874
1689862506000,1689862507000,5,4726513043621893461,1689862507959
1689862506000,1689862507000,6,4726447315377367723,1689862507984
1689862506000,1689862507000,4,4751174391719176875,1689862508082
1689862507000,1689862508000,3,4755576228862230528,1689862508661
1689862507000,1689862508000,10,4726514947645767680,1689862508832
1689862507000,1689862508000,11,4726584206140899328,1689862508859
1689862507000,1689862508000,8,4726011466234549589,1689862508912
1689862507000,1689862508000,9,4726024166855497045,1689862508916
1689862507000,1689862508000,5,4726513155749620395,1689862508985
1689862507000,1689862508000,6,4726447418725018283,1689862508999
1689862507000,1689862508000,4,4751174394583536981,1689862509103
1689862508000,1689862509000,3,4755576230115104085,1689862509668
1689862508000,1689862509000,11,4726584325740079787,1689862509869
1689862508000,1689862509000,10,4726515063229601109,1689862509871
1689862508000,1689862509000,8,4726011560254068053,1689862509880
1689862508000,1689862509000,9,4726024263358043477,1689862509924
1689862508000,1689862509000,5,4726513242431903061,1689862509974
1689862508000,1689862509000,6,4726447491761831936,1689862510031
1689862508000,1689862509000,4,4751174396680688981,1689862510090
1689862509000,1689862510000,4,4751174399340576768,1689862510635
1689862509000,1689862510000,3,4755576231209642667,1689862510684
1689862509000,1689862510000,10,4726515147641367211,1689862510868
1689862509000,1689862510000,11,4726584406975359659,1689862510888
1689862509000,1689862510000,9,4726024340354280107,1689862510926
1689862509000,1689862510000,8,4726011641970294784,1689862510966
1689862509000,1689862510000,5,4726513342513588907,1689862511026
1689862509000,1689862510000,6,4726447573388580181,1689862511060
1689862510000,1689862511000,4,4751174401624025771,1689862511638
1689862510000,1689862511000,3,4755576233061078357,1689862511706
1689862510000,1689862511000,11,4726584499138199552,1689862511934
1689862510000,1689862511000,9,4726024441464968533,1689862511939
1689862510000,1689862511000,10,4726515239244966571,1689862511955
1689862510000,1689862511000,8,4726011745843631445,1689862511972
1689862510000,1689862511000,5,4726513434184297131,1689862512038
1689862510000,1689862511000,6,4726447676982296576,1689862512049
1689862511000,1689862512000,4,4751174403559347541,1689862512653
1689862511000,1689862512000,3,4755576233953591296,1689862512724
1689862511000,1689862512000,10,4726515310089557333,1689862512925
1689862511000,1689862512000,9,4726024501683989163,1689862512970
1689862511000,1689862512000,11,4726584583650628949,1689862512984
1689862511000,1689862512000,8,4726011809037811712,1689862513015
1689862511000,1689862512000,5,4726513500409561088,1689862513026
1689862511000,1689862512000,6,4726447739538942635,1689862513116
1689862512000,1689862513000,4,4751174406719755605,1689862513684
1689862512000,1689862513000,3,4755576235508105216,1689862513735
1689862512000,1689862513000,10,4726515410540341931,1689862513963
1689862512000,1689862513000,8,4726011919353599317,1689862513971
1689862512000,1689862513000,9,4726024612905746432,1689862513973
1689862512000,1689862513000,11,4726584685342927531,1689862514034
1689862512000,1689862513000,5,4726513597549641728,1689862514070
1689862512000,1689862513000,6,4726447831746521771,1689862514084
1689862513000,1689862514000,4,4751174409183909205,1689862514696
1689862513000,1689862514000,3,4755576236763600213,1689862514751
1689862513000,1689862514000,10,4726515490265672363,1689862514935
1689862513000,1689862514000,8,4726011995432681472,1689862514980
1689862513000,1689862514000,9,4726024682240387755,1689862515010
1689862513000,1689862514000,11,4726584776745200299,1689862515051
1689862513000,1689862514000,5,4726513674221518848,1689862515086
