69.549,70.259,193.37,20.368,20.531,77.599,77.657,104.91,29.77,0.351,1.259,0.353,242.14,15.412,15.669,16.804,182.98,183.09,131.12,130.87,22.54,30.665,30.316,29.908,18.085,18.092,18.022,287.19,116.89,27.047,82.293,19.463,86.851,84.162,84.298,104.05,103.97,120.63,120.66,155.33,155.19,158.57,159.47,169.91,164.93,108.38,70.918,105,104.68,78.028,90.745,92.237,210.82,210.92,53.287,53.405,37.356,37.188,108.98,109.1,50.376,53.244,53.251,20.927,20.675,21.524,20.755,180.35,243.13,243.15,17.357,18.12,186.34,17.792,17.771,35.701,35.741,88.218,88.17,79.776,83.098,16.984,16.728,117.28,117.48,14.829,14.999,40.588,40.425,36.746,28.783,16,15.799,85.502,16.954,53.616,192.16,190.51,190.41,190.28,49.726,50.025,195.26,195.24,195.36,195.27,114.6,87.57,87.474,88.566,87.412,88.724,87.633,88.768,88.68,88.715,87.646,87.62,87.539,87.578,87.582,79.739,79.725,79.804,79.545,86.889,86.842,24.293,24.148,159.96,152.26,128.29,128.36,103.27,28.298,28.261,10.639,37.036,37.006,67.302,67.237,91.731,89.665,122.83,123.44,22.561,22.622,45.776,45.79,84.1,84.101,84.177,241.16,240.86,49.332,49.376,14.108,14.247,124.14,123.93,68.518,68.501,68.462,103.14,158.23,48.921,48.832,48.882,57.121
69.131,70.29,193.32,20.584,20.493,77.658,77.599,104.97,29.737,0.337,0.382,0.077,241.67,15.498,15.401,15.459,183.07,182.98,130.9,131,21.791,21.971,29.92,30.074,18.09,18.105,17.947,287.48,116.89,27.128,96.558,19.245,85.42,84.165,84.143,103.93,104.3,120.7,120.73,138.73,140.16,155.46,161.99,161.76,157.84,109.82,71.56,104.72,104.83,78.147,90.996,85.398,210.05,212.45,53.386,53.414,37.199,37.458,109.03,109.68,50.295,54.015,67.228,20.825,21.115,21.099,20.924,180.1,243.17,243.2,17.869,17.288,186.17,17.985,17.989,35.733,35.774,88.128,88.153,79.971,83.283,17.052,16.961,117.47,117.67,14.807,14.891,41.071,40.539,32.266,28.56,15.868,15.965,85.625,16.991,53.495,192.12,190.24,190.2,190.19,49.982,49.83,195.35,195.28,195.39,195.26,114.67,87.523,87.446,88.807,87.425,88.715,87.371,88.769,88.855,88.997,87.424,87.728,87.559,87.538,87.655,79.741,79.781,79.719,79.555,86.912,86.834,24.271,24.463,159.72,152.22,128.41,128.5,102.93,28.225,28.276,10.685,37.083,37.075,67.186,67.166,89.921,89.725,122.86,123.5,22.647,22.689,45.691,45.709,84.179,84.166,84.235,250.35,250.44,49.296,49.321,14.174,14.33,124.06,123.91,68.431,68.541,68.452,102.95,158.3,48.907,48.891,48.905,56.647
211.27,177.66,407.27,228.1,226.62,132.5,171.56,287.42,169.77,178.87,234.67,237.88,0.265,440.95,404.99,417.92,51.986,51.934,306.32,345.41,275.32,266.19,254.1,254.58,242.75,193.5,210.21,34.766,320.39,222.22,369.63,231.88,151.27,157.12,168.8,297.43,308.36,293.51,324.84,199.25,158.46,179.23,197.65,182,201.46,327.21,157.32,301.49,339.31,172.6,335.83,337.11,76.213,72.453,211.76,220.97,202.98,195.01,275.87,286.44,222.72,231.56,232.47,185.59,226.03,250.93,208.37,326.66,55.815,55.791,274.66,264.56,343.85,243.65,213.39,203.85,184.13,182.57,178.03,172.16,178.72,246.25,240.38,301.99,335.48,241.78,224.85,256.17,202.16,264.44,254.93,215.76,198.37,171.44,224.12,201.44,344.26,389.22,370.04,382.34,207.66,181.87,411.01,365.59,406.59,387.56,203.8,132.3,163.3,140.23,155.26,159.45,163.58,177.77,110.68,162.97,153.42,168.08,130.02,173.05,170.26,153.22,135.06,172.23,136.53,158.27,140.12,195.19,227.27,336.18,365.42,287.78,295.34,221.04,193.83,233.41,197.56,266.13,265.67,255.8,219.03,190.77,173.36,312.87,315.33,226.6,212.78,202.67,221.03,171.76,144.04,185.18,320.82,326.02,187.83,182.23,213.13,224.08,324.45,345.35,199.1,196.63,187.16,264.22,369.03,180.32,221.56,198.89,199.71
70.118,69.872,170.47,10.156,7.338,78.707,79.269,74.72,16.338,15.685,15.289,15.254,476.32,28.856,0.165,0.139,184.66,184.66,115.01,115.17,9.736,15.564,17.701,17.047,14.067,13.206,13.565,508.87,90.063,38.551,91.249,196.8,256.38,282.58,254.68,73.888,73.838,96.552,97.106,299.59,310.59,288.49,298.07,299.59,307.91,305.43,268.83,284.48,257.37,80.297,81.672,71.154,212.33,222.67,42.78,42.268,48.4,48.482,78.879,78.983,38.927,42.438,42.051,8.385,7.737,9.09,8.648,168.21,231.09,230.54,16.609,16.449,179.02,13.426,13.142,23.788,23.443,75.795,75.661,283.23,262.74,212.58,208.4,108.11,107.87,10.089,11.107,267.95,28.202,9.114,7.82,13.24,11.163,86.925,12.086,58.54,169.53,167.71,169.65,167.56,55.343,55.286,173.02,173.38,172.8,172.88,138.23,88.711,88.958,89.59,88.327,90.107,88.593,89.86,90.821,90.029,88.76,89.218,88.555,89.35,88.533,81.326,80.743,81.34,80.75,87.824,89.015,12.302,11,171.47,130.63,106.02,105.94,59.373,39.525,39.791,5.911,24.444,24.187,61.39,57.073,79.222,77.762,109.74,110.36,9.915,9.45,13.398,12.588,71.809,71.908,72.634,219.48,219.26,54.531,54.286,9.473,9.693,107.19,107.66,56.428,56.18,56.932,89.986,141.38,36.817,37.423,36.849,45.052
69.436,68.314,169.79,7.445,7.475,79.083,81.904,74.754,16.744,15.41,16.617,15.602,456.32,0.162,7.22,0.129,184.07,184.02,115.27,114.05,9.275,218.8,19.208,17.852,13.141,13.145,13.679,472.86,89.859,38.201,92.853,206.67,286.57,291.09,270.21,73.734,74.236,97.156,96.561,279.56,280.11,295.44,283.23,284.98,305.86,296.09,280.08,277.96,274.34,79.367,95.119,78.171,210.57,217.42,42.62,43.718,48.676,48.366,79.228,78.597,38.387,43.009,42.969,8.379,8.238,8.115,7.549,168.04,231.05,230.86,16.176,18.588,174.84,13.959,13.411,23.282,23.272,76.765,76.137,285.58,271.43,206.65,215.02,108.24,108.93,10.217,10.285,248.43,28.583,11.222,13.293,11.968,11.023,87.067,12.305,58.806,169.66,167.78,167.78,167.7,55.174,55.591,173.22,172.73,172.94,173.22,71.832,88.833,89.099,91.614,88.423,90.574,88.926,89.92,90.142,89.926,88.632,88.753,88.544,89.599,89.375,80.653,80.696,80.703,80.507,88.272,88.559,11.682,11.637,171.31,131.23,106.37,110.18,59.794,39.399,39.631,6.149,23.738,23.674,63.297,59.881,80.692,79.278,111.23,110.47,9.409,9.99,14.282,12.516,71.863,72.03,71.726,220.7,219.57,55.951,54.396,9.257,9.54,107.75,108.02,56.437,56.327,56.664,90.025,141.63,37.085,36.645,37.444,45.988
70.779,67.291,171.06,7.521,7.568,79.204,78.804,74.616,16.765,15.537,15.495,15.577,472.9,0.175,0.19,0.139,184.17,183.97,114.66,114.34,8.822,8.572,23.222,22.282,13.411,13.363,13.251,471.52,89.907,38.362,94.792,199.2,265.65,279.35,284.57,73.985,74.72,96.497,97.595,295.49,296.06,288.7,296.37,285.4,301.28,305.67,274.42,255.33,280.66,79.207,65.105,89.611,212.25,216.21,46.46,41.832,48.966,49.455,79.295,79.013,38.073,43.107,41.437,7.841,8.33,8.331,9.987,168.03,230.76,230.84,16.555,16.355,173.73,13.792,13.672,23.543,23.596,76.231,75.949,278.97,273.39,208.82,190.14,108.19,108.99,9.98,10.203,243.23,28.619,14.118,7.803,12.549,11.441,87.27,12.36,59.028,169.38,170.15,167.7,167.75,54.969,55.26,172.69,172.97,172.93,173.03,71.218,88.867,89.261,90.846,88.588,90.865,88.395,90.204,89.978,89.859,88.518,88.598,88.646,88.799,88.9,80.806,81.294,80.732,82.096,88.034,87.965,10.977,11.806,171.08,130.78,106.12,105.81,58.855,40.708,39.402,5.887,24.015,23.821,55.074,55.154,77.976,78.833,110.4,110.6,10.751,9.517,12.518,12.451,71.92,71.918,71.846,238.19,238.46,54.783,55.53,10.611,10.453,107.37,107.07,56.207,56.277,57.272,89.901,141.37,36.885,36.628,36.981,45
169.56,165.42,335.59,188.21,188.25,106.56,106.49,266.35,197.53,182.99,182.92,183,51.744,185.76,184.06,184.18,0.118,0.159,306.12,306.09,184.93,184.91,198.19,197.81,180.92,180.95,180.9,108.88,281.97,158.25,255.25,169.5,121.84,128.06,101.47,265.45,265.7,288.47,288.55,123.84,123.24,150.34,150.07,138.3,124.51,286.81,106.53,262.03,264.77,139.64,255.58,254.77,31.558,32.857,154.59,160.09,168.62,168.62,270.45,270.63,169.97,172.99,172.92,188.39,188.51,188.69,188.83,307.61,80.493,80.435,190.71,174.29,313.58,180.79,180.75,162.89,162.83,134.35,134.44,122.82,121.7,207.31,186.57,282.62,282.54,177.76,177.69,202.8,159.96,188.66,188.27,178.72,178.68,114.6,179.78,145.68,333.27,331.5,331.5,331.39,141.97,142.07,336.37,336.62,336.47,336.43,160.99,116.62,116.61,117.37,116.44,117.82,116.42,117.54,117.72,117.75,116.55,116.56,116.44,116.58,116.59,108.66,108.7,108.66,108.44,115.85,115.82,191.93,192,291.34,317.49,269.61,269.54,149.21,159.62,159.54,173.46,204.7,204.77,147.32,147.33,126.26,126.37,287.28,287.23,176.26,176.26,173.11,172.89,130.39,130.45,130.41,278.34,278.17,141.43,141.4,177.04,177.2,299.03,298.87,148.52,148.45,148.41,270.78,333.31,168.46,168.47,168.45,176.13
168.9,169.96,334.65,188.15,188.13,106.68,106.64,266.49,197.5,182.94,183,183.03,52.086,185,184.12,186.76,0.157,0.655,305.88,305.9,185.01,184.88,197.87,197.6,180.95,180.89,180.89,109.35,281.91,158.18,245.59,199.61,121.89,128.07,101.71,265.68,265.78,288.41,288.49,138.38,123.68,138.46,124.17,123.9,123.52,260.42,149.45,276.53,262.22,123.61,258.67,234.6,32.558,33.976,154.58,154.61,168.67,168.79,270.56,270.58,169.97,172.89,175.46,188.87,188.61,188.71,188.58,307.06,80.56,80.394,194.95,181.66,313.48,180.93,180.71,162.86,162.93,134.39,134.42,122.84,126.06,207.28,186.66,282.96,282.62,177.71,177.75,229.23,159.86,189.33,187.59,178.81,178.83,114.52,179.78,145.69,333.29,331.55,331.44,331.47,141.99,141.97,336.52,336.37,336.51,336.67,160.69,116.48,116.47,117.88,116.42,117.8,116.47,117.56,117.51,117.76,116.54,116.45,116.61,116.53,116.7,108.69,108.68,108.69,108.45,115.88,115.78,192.12,192,291.06,317.5,269.62,269.72,149.54,159.57,159.6,173.76,204.9,204.9,148.22,147.38,126.36,126.21,288.07,288.07,176.23,176.28,172.87,172.84,130.37,130.41,130.38,288.06,287.57,141.47,141.44,177.07,177.14,298.9,298.97,148.5,148.47,148.47,270.67,333.16,168.45,168.51,168.53,176.52
191.57,189.76,70.989,119.27,61.166,200.89,196.4,49.108,123.71,130.98,126.45,106.38,281.4,114.34,100.75,110.05,215.48,232.39,0.729,0.144,120.64,165.79,129.37,128.74,113.48,128.91,124.15,252.58,64.308,122.31,203.07,111.4,185.31,171.54,137.75,48.426,46.618,71.167,53.855,172.52,132.37,186.94,187.09,137.36,187.08,58.753,170.84,35.177,34.872,201.41,202.6,212.41,270,305.34,217.25,163.06,120.66,145.59,41.484,51.622,160.11,163.52,163.5,104.08,119.61,117.92,119.73,28.012,354.69,254.09,114.5,114.61,38.921,113.18,128.8,145.26,145.5,144.12,197.92,181.26,181.38,112.11,92.157,44.669,44.863,121.55,105.43,143.28,138.94,163.41,150.81,126.99,126.91,194.92,127.98,176.16,119.84,118.06,118.44,108.82,163.27,172.19,123.28,91.127,123.2,123.09,259.8,205.66,210.71,180.53,152.15,197.84,210.77,192.4,193.12,211.56,210.56,210.78,210.71,210.86,210.59,198.6,197.96,202.98,202.76,209.89,194.84,103.24,68.104,247.83,63.02,56.133,56.158,90.408,139.1,136.36,121.8,133.23,116.01,177.21,174.9,169.49,165.18,50.312,38.421,145.71,145.66,124.54,85.499,167.06,155.91,188.97,278.48,314.38,172.22,172.16,125.06,109.37,10.538,11.351,178.25,148.06,178.32,50.599,63.508,158.53,158.55,158.53,166.7
190.21,190.84,80.965,119.41,72.899,200.86,194.32,48.91,128.36,119.65,131.12,131.2,207.14,114.38,114.02,69.678,267.38,306.18,0.153,0.623,120.55,121.06,129.08,128.94,129.19,128.97,122.82,167.42,64.587,137.71,212.91,110.62,172.02,139.99,191.06,48.085,34.901,71.029,44.32,187.24,184.12,187.14,187,186.89,187.01,47.046,171.96,35.208,35.164,180.12,212.35,201.18,190.6,343.14,163.04,128.94,134.65,143.76,52.729,53.132,86.666,163.2,163.23,119.29,119.56,108,66.111,22.591,287.68,334.9,114.14,114.1,38.51,126.07,117.12,133.61,128.97,192.96,178.17,157.41,183.3,95.366,114.9,44.918,44.805,126.25,126.06,145.49,132.27,151.98,149.02,126.95,115.28,208.79,77.461,113.93,116.22,106.51,73.604,106.39,172.55,121.7,123.28,76.449,123.14,116.6,183,145.69,210.54,211.72,198.38,212.06,121.99,211.81,190.72,127.45,115.81,210.64,210.7,210.98,210.68,182.95,202.74,185.84,183.03,209.96,115.18,109.45,109.67,255.33,79.633,56.143,33.317,171.24,139.14,139.32,121.82,135.78,122.3,176.78,178.39,199.7,200.25,50.809,50.922,115.96,145.52,75.989,124.21,194,193.95,170.42,294.41,289.9,172.03,125.72,125.19,121.75,11.03,11.457,178.21,178.08,178.17,52.949,63.542,158.66,106.32,158.56,166.59
