1699862842.968774, 18
1699862845.190156, 30
1699862847.439771, 36
1699862849.688047, 48
1699862851.938639, 60
1699862854.170555, 72
1699862856.389875, 84
1699862858.705559, 96
1699862860.824137, 106
1699862862.997278, 114
1699862865.277491, 126
1699862867.514070, 138
1699862869.760720, 150
1699862871.979517, 162
1699862874.236247, 174
1699862876.433752, 184
1699862878.673736, 194
1699862880.917279, 204
1699862883.206353, 216
1699862885.366147, 228
1699862887.613100, 240
1699862889.816532, 250
1699862892.094527, 262
1699862894.264301, 272
1699862896.532460, 282
1699862898.888860, 294
1699862901.026171, 307
1699862903.251623, 319
1699862905.505712, 329
1699862907.718784, 341
1699862910.102954, 352
1699862912.461692, 363
1699862914.628136, 373
1699862916.891807, 385
1699862919.079893, 397
1699862921.324473, 408
1699862923.529358, 419
1699862925.871807, 431
1699862928.100074, 441
1699862930.291563, 453
1699862932.498819, 463
1699862934.784871, 475
1699862936.972482, 485
1699862939.330755, 497
1699862941.573429, 509
1699862943.798933, 521
1699862946.043083, 531
1699862948.230277, 542
1699862950.480865, 553
1699862952.683251, 563
1699862954.912007, 575
1699862957.162436, 587
1699862959.387480, 598
1699862961.624051, 609
1699862963.919397, 621
1699862966.139333, 631
1699862968.494998, 642
1699862970.648006, 653
1699862972.836594, 665
1699862975.074968, 676
1699862977.261477, 687
1699862979.457646, 699
1699862981.665384, 708
1699862983.959412, 720
1699862986.208657, 732
1699862988.457056, 744
1699862990.731184, 755
1699862992.949226, 766
1699862995.178578, 777
1699862997.383713, 787
1699862999.560856, 798
1699863001.704542, 810
1699863003.821535, 820
1699863005.972955, 831
1699863008.143533, 840
1699863010.295612, 852
1699863012.547396, 864
1699863014.871218, 876
1699863017.031123, 886
1699863019.258602, 897
1699863021.450477, 908
1699863023.589395, 918
1699863025.711533, 930
1699863027.877966, 940
1699863030.047624, 950
1699863032.293287, 962
1699863034.587768, 973
1699863036.808277, 984
1699863039.064102, 996
1699863041.249513, 1007
1699863043.488928, 1017
1699863045.745924, 1028
1699863047.962568, 1040
1699863050.202416, 1051
1699863052.365277, 1062
1699863054.402427, 1073
1699863056.561006, 1083
1699863058.701418, 1095
1699863060.983993, 1106
1699863063.204306, 1117
1699863065.420408, 1128
1699863067.793274, 1140
1699863070.015612, 1151
1699863072.183010, 1161
1699863075.149048, 1173
1699863077.338639, 1184
1699863079.555959, 1195
1699863081.716954, 1205
1699863083.951854, 1215
1699863086.068171, 1227
1699863088.270854, 1239
1699863090.439782, 1250
1699863092.618129, 1259
1699863094.876836, 1270
1699863097.069052, 1281
1699863099.272829, 1293
1699863101.392381, 1305
1699863103.560870, 1314
1699863105.790563, 1325
1699863107.996141, 1335
1699863110.181879, 1347
1699863112.344328, 1359
1699863114.550338, 1370
1699863116.676987, 1378
1699863118.886812, 1390
1699863121.015882, 1401
1699863123.250286, 1413
1699863125.463883, 1425
1699863127.694192, 1435
1699863129.894039, 1444
1699863132.037149, 1456
1699863134.184226, 1468
1699863136.442756, 1480
1699863138.591291, 1491
1699863140.812566, 1500
