1700671129.454573, 168
1700671132.414383, 336
1700671135.133589, 488
1700671137.979920, 650
1700671140.657279, 800
1700671143.459090, 957
1700671146.117278, 1107
1700671148.834573, 1263
1700671151.386711, 1407
1700671154.168757, 1564
1700671156.801991, 1713
1700671159.620923, 1870
1700671162.484515, 2032
1700671165.316260, 2192
1700671168.110505, 2348
1700671170.792699, 2502
1700671173.346804, 2646
1700671176.091023, 2797
1700671178.716290, 2947
1700671181.739841, 3121
1700671184.725165, 3289
1700671187.534668, 3451
1700671190.283337, 3607
1700671193.097836, 3763
1700671195.977771, 3926
1700671199.020527, 4099
1700671201.886559, 4257
1700671204.757385, 4420
1700671207.571328, 4577
1700671210.274275, 4732
1700671213.155567, 4895
1700671216.015913, 5056
1700671218.896366, 5219
1700671221.768391, 5381
1700671224.656775, 5544
1700671227.565241, 5706
1700671230.642791, 5880
1700671233.621149, 6048
1700671236.468036, 6211
1700671239.461142, 6379
1700671242.366442, 6541
1700671245.196587, 6700
1700671247.738577, 6845
1700671250.690807, 7010
1700671253.795655, 7187
1700671256.486683, 7339
1700671259.419495, 7505
1700671262.315697, 7666
1700671265.086464, 7824
1700671268.013630, 7986
1700671271.093093, 8163
1700671274.074187, 8329
1700671276.710991, 8478
1700671279.562468, 8640
1700671282.313362, 8795
1700671285.418517, 8969
1700671288.255570, 9127
1700671291.074342, 9287
1700671293.916868, 9450
1700671296.796459, 9609
1700671299.665303, 9772
1700671302.480268, 9928
1700671305.375437, 10090
1700671308.382828, 10264
1700671311.478562, 10438
1700671314.363679, 10602
1700671317.232108, 10762
1700671320.345973, 10939
1700671323.356254, 11108
1700671326.199754, 11265
1700671329.315447, 11442
1700671332.140097, 11602
1700671334.990963, 11763
1700671338.025482, 11935
1700671341.061131, 12107
1700671343.892037, 12266
1700671346.878071, 12430
1700671349.812021, 12599
1700671352.813215, 12768
1700671355.748729, 12935
1700671358.903548, 13112
1700671361.840899, 13274
1700671364.671231, 13438
1700671367.640120, 13600
1700671370.569009, 13768
1700671373.537456, 13937
1700671376.489233, 14099
1700671379.508981, 14273
1700671382.453171, 14441
1700671385.308886, 14600
1700671388.213884, 14763
1700671391.812938, 14962
1700671394.768144, 15135
1700671398.036524, 15318
1700671400.916351, 15480
1700671404.136992, 15665
1700671407.052272, 15829
1700671410.094340, 16002
1700671413.141888, 16170
1700671416.134265, 16338
1700671419.230642, 16514
1700671422.271913, 16688
1700671425.512267, 16869
1700671428.738508, 17049
