grenoble,lille,paris,saclay,strasbourg,lille_20_m3-1,lille_20_m3-3,lille_20_m3-4,lille_20_m3-5,lille_20_m3-6,lille_20_m3-12,lille_20_m3-17,lille_20_m3-18,lille_20_m3-19,lille_20_m3-20,lille_20_m3-21,lille_20_m3-22,lille_20_m3-23,paris_m3-4,paris_m3-5,paris_m3-6,paris_m3-7,paris_m3-8,paris_m3-10,paris_m3-11,paris_m3-12,paris_m3-13,paris_m3-14,paris_m3-15,paris_m3-16,paris_m3-17,paris_m3-18,paris_m3-19,paris_m3-20,paris_m3-21,paris_m3-22,paris_m3-23,paris_m3-24,paris_m3-25,paris_m3-26,paris_m3-27,paris_m3-28,paris_m3-31,paris_m3-35,paris_m3-36,paris_m3-37,paris_m3-38,paris_m3-39,paris_m3-40,paris_m3-41,paris_m3-42,paris_m3-43,paris_m3-44,paris_m3-47,paris_m3-48,paris_m3-49,paris_m3-50,paris_m3-51,paris_m3-52,paris_m3-53,paris_m3-55,paris_m3-56,paris_m3-57,paris_m3-60,paris_m3-61,paris_m3-63,paris_m3-64,saclay_m3-1,saclay_m3-2,saclay_m3-3,saclay_m3-4,saclay_m3-5,saclay_m3-6,saclay_m3-7,saclay_m3-8,saclay_m3-9,saclay_m3-10,saclay_m3-11,saclay_m3-12,strasbourg_m3-2,strasbourg_m3-3,strasbourg_m3-6,strasbourg_m3-7,strasbourg_m3-12,strasbourg_m3-13,strasbourg_m3-14,strasbourg_m3-15,strasbourg_m3-18,strasbourg_m3-19,strasbourg_m3-23,strasbourg_m3-25,strasbourg_m3-28,strasbourg_m3-30,strasbourg_m3-31,strasbourg_m3-34,strasbourg_m3-35,strasbourg_m3-38,strasbourg_m3-40,strasbourg_m3-41,strasbourg_m3-42,strasbourg_m3-44,strasbourg_m3-45,strasbourg_m3-46,strasbourg_m3-47,strasbourg_m3-49,strasbourg_m3-51,strasbourg_m3-54,strasbourg_m3-55,strasbourg_m3-58,strasbourg_m3-59,strasbourg_m3-63
0.0,0.0,0.555,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.496,8.24,0.0,20.48,8.568,7.935,7.287,6.335,11.253,9.759,8.328,42.435,9.363,8.241,12.533,32.832,6.646,32.184,14.994,17.92,21.0,27.456,10.159,23.59,14.718,8.56,10.404,11.253,7.237,8.795,6.012,7.92,15.288,9.353,8.569,8.693,28.339,8.88,8.569,8.058,8.401,10.341,7.6,13.494,17.459,11.066,8.88,13.263,7.286,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.566,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.536,13.995,20.48,0.0,9.84,10.853,11.845,23.225,12.534,7.498,8.059,6.966,8.058,6.961,6.96,11.252,18.928,24.945,18.107,42.253,10.704,10.785,22.585,24.32,8.56,8.241,8.88,9.681,8.651,25.12,8.247,6.326,39.026,7.927,7.92,18.764,12.074,7.599,6.327,7.926,8.254,9.2,9.2,7.926,8.56,11.72,7.28,7.872,8.56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.548,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.781,10.294,8.568,9.84,0.0,9.659,13.203,10.728,20.666,28.008,6.962,33.545,19.332,8.881,15.978,45.093,21.743,16.785,21.627,30.551,20.346,22.905,11.519,27.205,6.012,7.606,9.84,8.56,15.668,15.178,8.56,8.56,64.621,8.036,10.224,21.37,44.521,9.84,6.014,22.586,7.28,9.84,7.606,7.6,7.737,17.466,8.247,16.324,24.095,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.543,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.398,10.441,7.935,10.853,9.659,0.0,7.601,11.737,10.298,10.538,44.077,32.975,13.542,8.88,10.572,14.211,17.126,8.834,7.601,14.772,8.247,7.279,9.383,6.012,6.96,10.972,8.88,7.28,13.492,8.279,9.2,9.2,8.56,27.918,20.146,20.374,25.145,9.2,7.599,11.573,6.646,31.929,7.28,8.241,7.606,15.914,9.199,11.905,14.132,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.561,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47.974,27.202,7.287,11.845,13.203,7.601,0.0,10.987,11.573,24.891,9.2,14.267,35.622,9.873,10.766,16.078,8.561,9.768,16.916,8.56,29.565,10.934,8.88,6.966,8.559,8.559,36.612,6.969,12.731,9.48,8.881,9.84,23.359,12.858,7.384,21.152,12.558,9.84,6.96,13.493,11.258,12.533,10.16,10.48,12.144,6.326,10.159,30.078,6.453,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.505,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,86.536,36.82,6.335,23.225,10.728,11.737,10.987,0.0,22.475,8.645,6.64,8.561,9.412,8.56,22.399,9.04,8.622,27.84,15.867,10.487,10.4,7.614,11.572,23.242,8.559,8.246,8.888,7.919,15.226,13.492,9.199,8.569,9.019,8.88,7.286,10.55,9.839,10.159,9.84,13.626,12.9,23.922,9.199,9.199,18.426,21.634,8.88,8.88,9.19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.466,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66.087,21.105,11.253,12.534,20.666,10.298,11.573,22.475,0.0,9.2,10.454,11.893,16.959,10.125,14.94,20.709,8.241,23.875,21.112,8.561,13.005,6.645,16.506,8.889,9.2,8.24,15.685,8.559,8.88,12.985,9.2,7.28,8.058,15.227,9.441,35.161,8.245,9.199,9.199,14.366,7.606,10.293,7.288,8.239,9.519,15.093,8.246,20.027,14.133,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.514,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.682,48.119,9.759,7.498,28.008,10.538,24.891,8.645,9.2,0.0,8.879,9.2,9.471,7.601,42.011,10.5,9.84,14.754,8.882,8.693,17.96,38.85,10.292,39.613,8.245,7.28,20.381,8.888,7.92,11.33,6.961,8.881,10.106,12.859,11.899,9.848,10.096,9.52,8.246,30.363,12.852,18.935,7.28,7.6,10.178,17.967,7.286,6.966,13.179,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.551,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.338,8.439,8.328,8.059,6.962,44.077,9.2,6.64,10.454,8.879,0.0,10.626,19.576,7.92,9.972,15.914,9.84,35.652,9.848,7.6,6.335,8.346,23.545,10.878,38.663,10.488,7.599,8.246,9.52,13.812,8.239,9.2,6.012,12.212,7.28,8.56,8.778,9.52,14.452,9.472,7.599,11.252,8.24,7.92,8.881,9.208,7.92,15.274,18.107,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.538,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.504,40.344,42.435,6.966,33.545,32.975,14.267,8.561,11.893,9.2,10.626,0.0,7.28,6.961,30.89,10.942,9.52,12.147,8.561,6.741,9.876,6.48,23.681,6.649,9.611,10.489,13.501,8.25,8.56,13.363,8.881,10.16,12.254,12.003,11.252,8.897,10.266,8.24,8.56,8.24,7.925,12.249,8.88,7.92,7.599,7.609,8.241,8.379,9.855,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.554,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.58,9.21,9.363,8.058,19.332,13.542,35.622,9.412,16.959,9.471,19.576,7.28,0.0,8.24,52.139,11.059,18.791,9.52,7.926,12.214,16.185,8.241,7.723,9.338,21.184,9.84,7.279,8.88,10.159,15.038,8.239,9.84,8.239,11.065,44.038,28.605,6.97,8.879,8.171,14.781,6.64,11.261,9.519,9.839,8.56,6.646,7.605,9.144,13.173,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.385,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,74.417,8.881,8.241,6.961,8.881,8.88,9.873,8.56,10.125,7.601,7.92,6.961,8.24,0.0,19.566,8.56,8.645,33.725,7.287,28.949,36.804,8.706,7.606,10.29,8.88,11.089,10.342,7.28,8.241,13.492,6.326,9.526,7.919,14.838,16.146,10.657,11.572,7.286,7.919,9.52,6.646,8.059,8.88,9.2,7.285,6.325,9.719,12.261,19.711,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.429,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,61.312,11.893,12.533,6.96,15.978,10.572,10.766,22.399,14.94,42.011,9.972,30.89,52.139,19.566,0.0,23.865,7.921,9.841,7.921,36.837,24.959,8.559,6.334,11.122,8.561,16.826,22.169,9.2,7.28,9.973,7.919,6.966,20.241,8.688,11.451,9.985,19.92,6.64,23.866,20.992,9.199,42.232,8.881,7.6,7.28,12.214,7.6,22.126,12.858,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.523,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,68.316,21.928,32.832,11.252,45.093,14.211,16.078,9.04,20.709,10.5,15.914,10.942,11.059,8.56,23.865,0.0,6.961,8.51,7.618,7.606,8.561,8.56,7.6,18.746,7.926,18.746,22.274,7.286,8.879,9.211,8.56,10.16,7.28,8.88,7.926,12.566,10.377,8.242,8.239,6.327,8.561,10.167,8.88,10.161,10.294,9.333,7.929,8.879,25.007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.471,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56.618,28.072,6.646,18.928,21.743,17.126,8.561,8.622,8.241,9.84,9.84,9.52,18.791,8.645,7.921,6.961,0.0,11.892,8.56,11.073,9.031,8.88,8.762,12.853,8.24,7.92,8.241,7.601,8.879,8.239,9.199,8.879,12.218,9.84,9.528,14.953,10.292,9.208,14.322,8.88,7.599,7.926,8.245,7.285,12.875,8.879,7.279,8.373,17.474,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.457,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.809,8.897,32.184,24.945,16.785,8.834,9.768,27.84,23.875,14.754,35.652,12.147,9.52,33.725,9.841,8.51,11.892,0.0,7.601,10.161,8.56,8.24,9.2,23.545,7.599,6.966,11.788,6.646,7.92,7.919,8.881,8.56,7.28,9.84,6.966,14.133,7.704,8.246,12.986,14.772,9.839,8.592,8.568,6.326,13.813,13.573,8.88,13.492,20.345,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.46,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54.799,9.999,14.994,18.107,21.627,7.601,16.916,15.867,21.112,8.882,9.848,8.561,7.926,7.287,7.921,7.618,8.56,7.601,0.0,42.366,7.926,6.959,6.922,8.827,9.52,6.325,8.239,8.879,28.46,7.919,8.247,8.56,15.597,9.839,6.011,8.88,10.224,7.599,8.373,11.259,9.207,7.6,8.56,7.28,9.519,9.207,8.559,15.956,15.545,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.455,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.733,14.114,17.92,42.253,30.551,14.772,8.56,10.487,8.561,8.693,7.6,6.741,12.214,28.949,36.837,7.606,11.073,10.161,42.366,0.0,8.88,19.065,12.212,9.972,9.519,8.88,22.265,7.925,14.373,7.279,8.879,8.559,11.253,7.92,6.012,7.285,8.578,6.96,14.453,8.559,8.879,12.853,7.286,10.807,8.559,9.333,6.64,7.92,13.172,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.443,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.226,9.84,21.0,10.704,20.346,8.247,29.565,10.4,13.005,17.96,6.335,9.876,16.185,36.804,24.959,8.561,9.031,8.56,7.926,8.88,0.0,6.588,8.066,35.339,9.84,8.569,7.601,7.92,9.97,7.281,10.481,47.4,12.218,8.561,34.267,8.831,7.281,36.52,8.24,13.96,8.559,7.226,7.28,9.84,6.96,18.425,15.273,25.119,24.185,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.509,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.549,9.2,27.456,10.785,22.905,7.279,10.934,7.614,6.645,38.85,8.346,6.48,8.241,8.706,8.559,8.56,8.88,8.24,6.959,19.065,6.588,0.0,8.879,34.558,7.934,8.239,32.131,7.278,8.238,10.159,9.201,6.959,13.758,8.24,16.825,9.346,9.013,9.013,21.757,8.56,9.695,8.879,8.568,10.479,9.411,33.705,19.384,8.559,22.354,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.508,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.587,44.237,10.159,22.585,11.519,9.383,8.88,11.572,16.506,10.292,23.545,23.681,7.723,7.606,6.334,7.6,8.762,9.2,6.922,12.212,8.066,8.879,0.0,10.611,69.642,6.325,70.119,22.712,8.249,7.6,8.561,15.545,10.724,8.88,6.325,9.52,10.277,10.294,41.766,9.653,9.408,7.606,10.939,9.329,9.616,8.246,9.338,10.614,42.232,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.411,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.798,36.931,23.59,24.32,27.205,6.012,6.966,23.242,8.889,39.613,10.878,6.649,9.338,10.29,11.122,18.746,12.853,23.545,8.827,9.972,35.339,34.558,10.611,0.0,22.006,11.543,8.524,10.615,7.28,14.452,8.56,32.205,7.28,8.88,8.246,9.933,8.239,8.56,16.948,48.737,8.239,25.865,25.4,27.025,20.849,9.199,22.451,12.08,20.055,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.443,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.127,9.275,14.718,8.56,6.012,6.96,8.559,8.559,9.2,8.245,38.663,9.611,21.184,8.88,8.561,7.926,8.24,7.599,9.52,9.519,9.84,7.934,69.642,22.006,0.0,27.949,44.654,8.88,9.52,33.598,8.247,34.879,12.213,14.71,6.012,13.136,34.558,13.47,11.032,9.223,8.246,14.256,15.572,8.559,6.966,24.193,12.852,7.6,12.213,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.523,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70.684,9.2,8.56,8.241,7.606,10.972,8.559,8.246,8.24,7.28,10.488,10.489,9.84,11.089,16.826,18.746,7.92,6.966,6.325,8.88,8.569,8.239,6.325,11.543,27.949,0.0,15.686,30.483,34.371,9.521,9.201,17.334,8.88,29.632,6.967,6.64,7.919,7.281,12.222,6.641,15.413,8.88,7.285,8.879,7.289,10.16,19.007,9.208,12.753,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.509,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.129,9.201,10.404,8.88,9.84,8.88,36.612,8.888,15.685,20.381,7.599,13.501,7.279,10.342,22.169,22.274,8.241,11.788,8.239,22.265,7.601,32.131,70.119,8.524,44.654,15.686,0.0,8.881,24.959,9.695,8.881,7.916,8.24,23.503,7.926,7.279,7.073,28.159,7.601,8.563,10.489,14.453,27.507,13.87,8.879,9.199,6.966,8.24,13.845,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.549,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.625,34.088,11.253,9.681,8.56,7.28,6.969,7.919,8.559,8.888,8.246,8.25,8.88,7.28,9.2,7.286,7.601,6.646,8.879,7.925,7.92,7.278,22.712,10.615,8.88,30.483,8.881,0.0,14.115,34.01,7.282,6.647,8.008,10.46,8.251,9.84,9.2,9.473,10.293,14.095,8.245,6.327,8.56,8.56,7.926,6.966,36.828,9.973,6.966,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.538,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.893,12.541,7.237,8.651,15.668,13.492,12.731,15.226,8.88,7.92,9.52,8.56,10.159,8.241,7.28,8.879,8.879,7.92,28.46,14.373,9.97,8.238,8.249,7.28,9.52,34.371,24.959,14.115,0.0,7.945,7.286,9.207,9.838,29.299,9.2,9.839,8.56,8.299,10.16,11.253,7.925,8.56,24.505,9.012,9.652,8.879,20.344,9.199,7.984,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.086,8.56,8.795,25.12,15.178,8.279,9.48,13.492,12.985,11.33,13.812,13.363,15.038,13.492,9.973,9.211,8.239,7.919,7.919,7.279,7.281,10.159,7.6,14.452,33.598,9.521,9.695,34.01,7.945,0.0,7.287,8.561,10.745,8.24,11.34,8.248,14.794,8.561,11.26,13.271,9.199,9.84,7.608,7.606,6.012,8.245,9.973,27.198,10.612,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.49,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70.02,7.921,6.012,8.247,8.56,9.2,8.881,9.199,9.2,6.961,8.239,8.881,8.239,6.326,7.919,8.56,9.199,8.881,8.247,8.879,10.481,9.201,8.561,8.56,8.247,9.201,8.881,7.282,7.286,7.287,0.0,10.161,9.979,14.79,8.56,7.28,10.309,11.893,8.239,6.013,6.326,7.601,19.711,8.373,7.613,8.881,7.921,13.225,8.56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
