grenoble,lille,paris,saclay,strasbourg,lille_20_m3-1,lille_20_m3-4,lille_20_m3-5,lille_20_m3-6,lille_20_m3-12,lille_20_m3-13,lille_20_m3-15,lille_20_m3-17,lille_20_m3-18,lille_20_m3-19,lille_20_m3-20,lille_20_m3-21,lille_20_m3-22,lille_20_m3-23,paris_m3-4,paris_m3-5,paris_m3-6,paris_m3-7,paris_m3-8,paris_m3-10,paris_m3-11,paris_m3-12,paris_m3-13,paris_m3-14,paris_m3-15,paris_m3-16,paris_m3-17,paris_m3-18,paris_m3-19,paris_m3-20,paris_m3-21,paris_m3-22,paris_m3-23,paris_m3-24,paris_m3-25,paris_m3-26,paris_m3-27,paris_m3-28,paris_m3-31,paris_m3-35,paris_m3-36,paris_m3-37,paris_m3-38,paris_m3-39,paris_m3-40,paris_m3-41,paris_m3-42,paris_m3-43,paris_m3-44,paris_m3-47,paris_m3-48,paris_m3-49,paris_m3-50,paris_m3-51,paris_m3-52,paris_m3-53,paris_m3-55,paris_m3-56,paris_m3-57,paris_m3-60,paris_m3-61,paris_m3-63,paris_m3-64,saclay_m3-1,saclay_m3-2,saclay_m3-3,saclay_m3-4,saclay_m3-5,saclay_m3-6,saclay_m3-7,saclay_m3-8,saclay_m3-9,saclay_m3-10,saclay_m3-11,saclay_m3-12,strasbourg_m3-2,strasbourg_m3-3,strasbourg_m3-6,strasbourg_m3-7,strasbourg_m3-12,strasbourg_m3-13,strasbourg_m3-14,strasbourg_m3-15,strasbourg_m3-18,strasbourg_m3-19,strasbourg_m3-23,strasbourg_m3-25,strasbourg_m3-28,strasbourg_m3-30,strasbourg_m3-31,strasbourg_m3-34,strasbourg_m3-35,strasbourg_m3-38,strasbourg_m3-40,strasbourg_m3-41,strasbourg_m3-42,strasbourg_m3-44,strasbourg_m3-45,strasbourg_m3-46,strasbourg_m3-47,strasbourg_m3-49,strasbourg_m3-51,strasbourg_m3-54,strasbourg_m3-55,strasbourg_m3-58,strasbourg_m3-59,strasbourg_m3-63
0.0,0.0,6.54,7.13,17.7,7.601,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.025,7.086,7.055,7.04,7.031,7.055,7.003,7.014,7.036,7.007,7.025,6.976,6.892,6.997,7.062,7.009,6.962,6.985,6.978,6.928,7.047,6.982,6.916,6.9350000000000005,6.979,7.0,7.025,7.022,7.036,7.041,6.934,6.971,6.985,7.021,6.994,6.987,6.994,6.967,6.983,6.947,7.029,6.905,7.013,6.933,7.013,7.063,7.014,6.998,7.0120000000000005,7.687,7.607,7.554,7.575,7.648,7.58,7.553,7.5649999999999995,7.588,7.616,7.596,7.673,18.357,18.328,18.311999999999998,18.355,18.275,18.271,18.274,18.298,18.281,18.284,18.242,18.277,18.265,18.266,18.288999999999998,18.229,18.281,18.246,18.253999999999998,18.256999999999998,18.255,18.276,18.253999999999998,18.267,18.282999999999998,18.264,18.261,18.256,18.256999999999998,18.291999999999998,18.233999999999998,18.267
0.0,0.0,6.54,7.13,17.7,9.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.025,7.086,7.055,7.04,7.031,7.055,7.003,7.014,7.036,7.007,7.025,6.976,6.892,6.997,7.062,7.009,6.962,6.985,6.978,6.928,7.047,6.982,6.916,6.9350000000000005,6.979,7.0,7.025,7.022,7.036,7.041,6.934,6.971,6.985,7.021,6.994,6.987,6.994,6.967,6.983,6.947,7.029,6.905,7.013,6.933,7.013,7.063,7.014,6.998,7.0120000000000005,7.687,7.607,7.554,7.575,7.648,7.58,7.553,7.5649999999999995,7.588,7.616,7.596,7.673,18.357,18.328,18.311999999999998,18.355,18.275,18.271,18.274,18.298,18.281,18.284,18.242,18.277,18.265,18.266,18.288999999999998,18.229,18.281,18.246,18.253999999999998,18.256999999999998,18.255,18.276,18.253999999999998,18.267,18.282999999999998,18.264,18.261,18.256,18.256999999999998,18.291999999999998,18.233999999999998,18.267
0.0,0.0,6.54,7.13,17.7,6.649,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.025,7.086,7.055,7.04,7.031,7.055,7.003,7.014,7.036,7.007,7.025,6.976,6.892,6.997,7.062,7.009,6.962,6.985,6.978,6.928,7.047,6.982,6.916,6.9350000000000005,6.979,7.0,7.025,7.022,7.036,7.041,6.934,6.971,6.985,7.021,6.994,6.987,6.994,6.967,6.983,6.947,7.029,6.905,7.013,6.933,7.013,7.063,7.014,6.998,7.0120000000000005,7.687,7.607,7.554,7.575,7.648,7.58,7.553,7.5649999999999995,7.588,7.616,7.596,7.673,18.357,18.328,18.311999999999998,18.355,18.275,18.271,18.274,18.298,18.281,18.284,18.242,18.277,18.265,18.266,18.288999999999998,18.229,18.281,18.246,18.253999999999998,18.256999999999998,18.255,18.276,18.253999999999998,18.267,18.282999999999998,18.264,18.261,18.256,18.256999999999998,18.291999999999998,18.233999999999998,18.267
0.0,0.0,6.54,7.13,17.7,7.281,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.025,7.086,7.055,7.04,7.031,7.055,7.003,7.014,7.036,7.007,7.025,6.976,6.892,6.997,7.062,7.009,6.962,6.985,6.978,6.928,7.047,6.982,6.916,6.9350000000000005,6.979,7.0,7.025,7.022,7.036,7.041,6.934,6.971,6.985,7.021,6.994,6.987,6.994,6.967,6.983,6.947,7.029,6.905,7.013,6.933,7.013,7.063,7.014,6.998,7.0120000000000005,7.687,7.607,7.554,7.575,7.648,7.58,7.553,7.5649999999999995,7.588,7.616,7.596,7.673,18.357,18.328,18.311999999999998,18.355,18.275,18.271,18.274,18.298,18.281,18.284,18.242,18.277,18.265,18.266,18.288999999999998,18.229,18.281,18.246,18.253999999999998,18.256999999999998,18.255,18.276,18.253999999999998,18.267,18.282999999999998,18.264,18.261,18.256,18.256999999999998,18.291999999999998,18.233999999999998,18.267
0.0,0.0,6.54,7.13,17.7,12.261,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.025,7.086,7.055,7.04,7.031,7.055,7.003,7.014,7.036,7.007,7.025,6.976,6.892,6.997,7.062,7.009,6.962,6.985,6.978,6.928,7.047,6.982,6.916,6.9350000000000005,6.979,7.0,7.025,7.022,7.036,7.041,6.934,6.971,6.985,7.021,6.994,6.987,6.994,6.967,6.983,6.947,7.029,6.905,7.013,6.933,7.013,7.063,7.014,6.998,7.0120000000000005,7.687,7.607,7.554,7.575,7.648,7.58,7.553,7.5649999999999995,7.588,7.616,7.596,7.673,18.357,18.328,18.311999999999998,18.355,18.275,18.271,18.274,18.298,18.281,18.284,18.242,18.277,18.265,18.266,18.288999999999998,18.229,18.281,18.246,18.253999999999998,18.256999999999998,18.255,18.276,18.253999999999998,18.267,18.282999999999998,18.264,18.261,18.256,18.256999999999998,18.291999999999998,18.233999999999998,18.267
0.0,0.0,6.54,7.13,17.7,12.582,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.025,7.086,7.055,7.04,7.031,7.055,7.003,7.014,7.036,7.007,7.025,6.976,6.892,6.997,7.062,7.009,6.962,6.985,6.978,6.928,7.047,6.982,6.916,6.9350000000000005,6.979,7.0,7.025,7.022,7.036,7.041,6.934,6.971,6.985,7.021,6.994,6.987,6.994,6.967,6.983,6.947,7.029,6.905,7.013,6.933,7.013,7.063,7.014,6.998,7.0120000000000005,7.687,7.607,7.554,7.575,7.648,7.58,7.553,7.5649999999999995,7.588,7.616,7.596,7.673,18.357,18.328,18.311999999999998,18.355,18.275,18.271,18.274,18.298,18.281,18.284,18.242,18.277,18.265,18.266,18.288999999999998,18.229,18.281,18.246,18.253999999999998,18.256999999999998,18.255,18.276,18.253999999999998,18.267,18.282999999999998,18.264,18.261,18.256,18.256999999999998,18.291999999999998,18.233999999999998,18.267
0.0,0.0,6.54,7.13,17.7,17.654,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.025,7.086,7.055,7.04,7.031,7.055,7.003,7.014,7.036,7.007,7.025,6.976,6.892,6.997,7.062,7.009,6.962,6.985,6.978,6.928,7.047,6.982,6.916,6.9350000000000005,6.979,7.0,7.025,7.022,7.036,7.041,6.934,6.971,6.985,7.021,6.994,6.987,6.994,6.967,6.983,6.947,7.029,6.905,7.013,6.933,7.013,7.063,7.014,6.998,7.0120000000000005,7.687,7.607,7.554,7.575,7.648,7.58,7.553,7.5649999999999995,7.588,7.616,7.596,7.673,18.357,18.328,18.311999999999998,18.355,18.275,18.271,18.274,18.298,18.281,18.284,18.242,18.277,18.265,18.266,18.288999999999998,18.229,18.281,18.246,18.253999999999998,18.256999999999998,18.255,18.276,18.253999999999998,18.267,18.282999999999998,18.264,18.261,18.256,18.256999999999998,18.291999999999998,18.233999999999998,18.267
0.0,0.0,6.54,7.13,17.7,7.281,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.025,7.086,7.055,7.04,7.031,7.055,7.003,7.014,7.036,7.007,7.025,6.976,6.892,6.997,7.062,7.009,6.962,6.985,6.978,6.928,7.047,6.982,6.916,6.9350000000000005,6.979,7.0,7.025,7.022,7.036,7.041,6.934,6.971,6.985,7.021,6.994,6.987,6.994,6.967,6.983,6.947,7.029,6.905,7.013,6.933,7.013,7.063,7.014,6.998,7.0120000000000005,7.687,7.607,7.554,7.575,7.648,7.58,7.553,7.5649999999999995,7.588,7.616,7.596,7.673,18.357,18.328,18.311999999999998,18.355,18.275,18.271,18.274,18.298,18.281,18.284,18.242,18.277,18.265,18.266,18.288999999999998,18.229,18.281,18.246,18.253999999999998,18.256999999999998,18.255,18.276,18.253999999999998,18.267,18.282999999999998,18.264,18.261,18.256,18.256999999999998,18.291999999999998,18.233999999999998,18.267
0.0,0.0,6.54,7.13,17.7,7.92,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.025,7.086,7.055,7.04,7.031,7.055,7.003,7.014,7.036,7.007,7.025,6.976,6.892,6.997,7.062,7.009,6.962,6.985,6.978,6.928,7.047,6.982,6.916,6.9350000000000005,6.979,7.0,7.025,7.022,7.036,7.041,6.934,6.971,6.985,7.021,6.994,6.987,6.994,6.967,6.983,6.947,7.029,6.905,7.013,6.933,7.013,7.063,7.014,6.998,7.0120000000000005,7.687,7.607,7.554,7.575,7.648,7.58,7.553,7.5649999999999995,7.588,7.616,7.596,7.673,18.357,18.328,18.311999999999998,18.355,18.275,18.271,18.274,18.298,18.281,18.284,18.242,18.277,18.265,18.266,18.288999999999998,18.229,18.281,18.246,18.253999999999998,18.256999999999998,18.255,18.276,18.253999999999998,18.267,18.282999999999998,18.264,18.261,18.256,18.256999999999998,18.291999999999998,18.233999999999998,18.267
11.785,7.025,0.485,4.025,14.184999999999999,7.025,7.025,7.025,7.025,7.025,7.025,7.025,7.025,7.025,7.025,7.025,7.025,7.025,7.025,0.0,11.898,42.64,25.704,16.372,50.053,8.56,12.54,45.103,46.072,39.889,39.29,61.005,7.28,56.975,38.17,19.254,30.072,28.478,11.495,62.562,65.803,43.058,8.924,8.056,6.151,51.117,32.964,8.444,52.614,45.699,58.406,45.854,48.072,11.856,60.397,35.857,55.558,14.992,36.87,57.998,40.528,53.517,84.519,21.258,36.781,35.102,19.838,24.156,4.582000000000001,4.502000000000001,4.449000000000001,4.470000000000001,4.543,4.4750000000000005,4.448,4.46,4.4830000000000005,4.511,4.4910000000000005,4.5680000000000005,14.841999999999999,14.812999999999999,14.796999999999999,14.839999999999998,14.759999999999998,14.755999999999998,14.758999999999999,14.783,14.765999999999998,14.768999999999998,14.726999999999999,14.761999999999999,14.749999999999998,14.751,14.774,14.713999999999999,14.765999999999998,14.730999999999998,14.738999999999999,14.741999999999999,14.739999999999998,14.761,14.738999999999999,14.751999999999999,14.767999999999999,14.748999999999999,14.745999999999999,14.741,14.741999999999999,14.777,14.719,14.751999999999999
11.846,7.086,0.546,4.086,14.245999999999999,7.086,7.086,7.086,7.086,7.086,7.086,7.086,7.086,7.086,7.086,7.086,7.086,7.086,7.086,11.898,0.0,13.647,33.706,13.172,25.334,34.505,12.533,8.88,10.858,74.348,8.79,9.333,33.802,49.279,12.461,24.74,22.158,13.819,9.581,8.88,47.76,28.118,26.276,14.269,8.783,7.281,8.24,24.414,7.6,8.882,28.475,57.391,24.914,30.126,9.262,17.918,7.28,11.617,12.095,9.2,35.996,14.782,14.198,29.924,34.099,19.724,38.385,26.692,4.643000000000001,4.563000000000001,4.510000000000001,4.531000000000001,4.604,4.5360000000000005,4.509,4.521,4.5440000000000005,4.572,4.5520000000000005,4.6290000000000004,14.902999999999999,14.873999999999999,14.857999999999999,14.900999999999998,14.820999999999998,14.816999999999998,14.819999999999999,14.844,14.826999999999998,14.829999999999998,14.787999999999998,14.822999999999999,14.810999999999998,14.812,14.834999999999999,14.774999999999999,14.826999999999998,14.791999999999998,14.799999999999999,14.802999999999999,14.800999999999998,14.822,14.799999999999999,14.812999999999999,14.828999999999999,14.809999999999999,14.806999999999999,14.802,14.802999999999999,14.838,14.78,14.812999999999999
11.815000000000001,7.055,0.515,4.055,14.215,7.055,7.055,7.055,7.055,7.055,7.055,7.055,7.055,7.055,7.055,7.055,7.055,7.055,7.055,42.64,13.647,0.0,40.136,11.207,19.067,11.952,8.88,10.553,7.601,7.959,10.614,9.2,9.734,20.914,8.24,8.826,12.89,22.889,9.801,42.381,7.919,9.972,7.286,23.232,14.652,8.56,8.239,15.495,28.424,36.259,9.375,60.79,8.246,6.327,7.601,53.575,8.324,7.6,9.2,6.639,9.621,12.154,14.666,20.84,7.605,8.459,15.811,16.185,4.612,4.532,4.479,4.5,4.5729999999999995,4.505,4.478,4.489999999999999,4.513,4.5409999999999995,4.521,4.598,14.872,14.843,14.827,14.87,14.79,14.786,14.789,14.813,14.796,14.799,14.757,14.792,14.78,14.781,14.804,14.744,14.796,14.761,14.769,14.772,14.77,14.791,14.769,14.782,14.798,14.779,14.776,14.771,14.772,14.807,14.749,14.782
11.8,7.04,0.5,4.04,14.2,7.04,7.04,7.04,7.04,7.04,7.04,7.04,7.04,7.04,7.04,7.04,7.04,7.04,7.04,25.704,33.706,40.136,0.0,11.622,7.282,22.538,6.804,9.617,7.92,11.894,26.372,9.521,8.56,8.256,7.601,8.24,37.561,6.647,12.988,8.403,25.418,22.184,8.487,15.713,14.133,55.869,10.194,59.472,28.158,17.713,10.26,10.026,45.028,7.279,36.152,8.559,26.419,9.209,9.84,19.332,13.571,20.957,10.292,9.463,7.048,7.281,9.841,10.159,4.597,4.517,4.464,4.485,4.558,4.49,4.463,4.475,4.498,4.526,4.506,4.583,14.857,14.828,14.812,14.854999999999999,14.774999999999999,14.770999999999999,14.774,14.798,14.780999999999999,14.783999999999999,14.741999999999999,14.777,14.764999999999999,14.766,14.789,14.729,14.780999999999999,14.745999999999999,14.754,14.757,14.754999999999999,14.776,14.754,14.767,14.783,14.764,14.761,14.756,14.757,14.792,14.734,14.767
