1698831848.145952, 0
1698831850.841666, 0
1698831853.080312, 16
1698831855.640041, 40
1698831857.923046, 56
1698831860.208694, 72
1698831862.509851, 96
1698831864.915708, 112
1698831867.226057, 128
1698831869.375979, 152
1698831871.718709, 168
1698831873.975660, 184
1698831876.218302, 200
1698831878.501031, 224
1698831880.817363, 240
1698831883.071045, 256
1698831885.247741, 277
1698831887.468303, 296
1698831889.742931, 312
1698831891.954492, 328
1698831894.175461, 344
1698831896.386077, 368
1698831898.650419, 384
1698831900.874182, 400
1698831903.107741, 416
1698831905.327497, 440
1698831907.641300, 456
1698831909.898616, 472
1698831912.148934, 488
1698831914.355673, 512
1698831916.603732, 528
1698831918.934524, 544
1698831921.261311, 561
1698831923.481034, 584
1698831925.723396, 600
1698831928.351480, 624
1698831930.738993, 640
1698831933.079500, 656
1698831935.266629, 673
1698831937.453629, 696
1698831939.733209, 712
1698831941.946710, 728
1698831944.576804, 752
1698831946.887620, 768
1698831949.105831, 784
1698831951.295500, 808
1698831953.516305, 824
1698831955.707578, 840
1698831957.919708, 856
1698831960.155111, 872
1698831962.352600, 896
1698831964.562055, 912
1698831966.901491, 928
1698831969.146925, 944
1698831971.374963, 968
1698831973.593308, 984
1698831975.908243, 1000
1698831978.101581, 1016
1698831980.285826, 1040
1698831982.499302, 1056
1698831984.801008, 1072
1698831987.212111, 1088
1698831989.513263, 1112
1698831991.839158, 1128
1698831994.108792, 1144
1698831996.363260, 1168
1698831998.650204, 1184
1698832000.843255, 1200
1698832003.081039, 1216
1698832005.340211, 1240
1698832008.052366, 1256
1698832010.317033, 1280
1698832012.636439, 1296
1698832014.957050, 1312
1698832017.196601, 1328
1698832019.402220, 1352
1698832021.742671, 1368
1698832024.032177, 1384
1698832026.330620, 1408
1698832028.644473, 1424
1698832031.024061, 1440
1698832033.355821, 1464
1698832035.614051, 1480
1698832037.941622, 1496
1698832040.210166, 1513
1698832042.463969, 1536
1698832044.774277, 1552
1698832046.994717, 1568
1698832049.254727, 1588
1698832051.587913, 1608
1698832053.823060, 1624
1698832056.020932, 1640
1698832058.322023, 1664
1698832060.537199, 1680
1698832062.907951, 1696
1698832065.091915, 1712
1698832067.364743, 1736
1698832069.642848, 1752
1698832072.000494, 1768
1698832074.301330, 1791
1698832076.627045, 1808
1698832078.931759, 1824
1698832081.201955, 1840
1698832083.360998, 1864
1698832085.672980, 1880
1698832088.026430, 1896
1698832090.400363, 1920
1698832092.712519, 1936
1698832094.971311, 1952
1698832097.247541, 1968
1698832099.469678, 1992
1698832101.745565, 2008
1698832104.053806, 2024
1698832106.305492, 2047
1698832108.640662, 2064
1698832110.944224, 2080
1698832113.219261, 2096
1698832115.438629, 2120
1698832117.765613, 2136
1698832120.068394, 2152
1698832122.287138, 2173
1698832124.651968, 2192
1698832127.024312, 2208
1698832129.344179, 2232
1698832131.500326, 2248
1698832133.746652, 2264
1698832135.980886, 2280
1698832138.236125, 2298
1698832140.462156, 2320
1698832142.720271, 2336
1698832144.921141, 2352
1698832147.149683, 2368
1698832149.367569, 2392
1698832151.615796, 2408
