wrapped_network$start:INTEGER,wrapped_network$end:INTEGER,wrapped_network$node_id:INTEGER,wrapped_network$tBytes:INTEGER
1689855522000,1689855523000,9,4725765919089263806,1689855524967
1689855522000,1689855523000,10,4726252775713567175,1689855524967
1689855522000,1689855523000,11,4726329630673610221,1689855524967
1689855523000,1689855524000,1,4757899696390668288,1689855525986
1689855523000,1689855524000,3,4755571974788582969,1689855525986
1689855523000,1689855524000,4,4751166119635272287,1689855525986
1689855523000,1689855524000,5,4726250544823543277,1689855525986
1689855523000,1689855524000,6,4726186428674362330,1689855525986
1689855523000,1689855524000,8,4725752979801855317,1689855525986
1689855523000,1689855524000,9,4725766082486920078,1689855525986
1689855523000,1689855524000,10,4726252938181641406,1689855525986
1689855523000,1689855524000,11,4726329785680483669,1689855525986
1689855524000,1689855525000,1,4757899704440586240,1689855526997
1689855524000,1689855525000,3,4755571977583984640,1689855526997
1689855524000,1689855525000,4,4751166125544347572,1689855526997
1689855524000,1689855525000,5,4726250740401142594,1689855526997
1689855524000,1689855525000,6,4726186625320732444,1689855526997
1689855524000,1689855525000,8,4725753180917178671,1689855526997
1689855524000,1689855525000,9,4725766283845823753,1689855526997
1689855524000,1689855525000,10,4726253140348336962,1689855526997
1689855524000,1689855525000,11,4726329979585021724,1689855526997
1689855525000,1689855526000,1,4757899711252135936,1689855528011
1689855525000,1689855526000,3,4755571980292131195,1689855528011
1689855525000,1689855526000,4,4751166131418470324,1689855528011
1689855525000,1689855526000,5,4726250925934781933,1689855528011
1689855525000,1689855526000,6,4726186803052344965,1689855528011
1689855525000,1689855526000,8,4725753355479761503,1689855528011
1689855525000,1689855526000,9,4725766453944424372,1689855528011
1689855525000,1689855526000,10,4726253314933289415,1689855528011
1689855525000,1689855526000,11,4726330149643854127,1689855528011
1689855526000,1689855527000,1,4757899719214891008,1689855529024
1689855526000,1689855527000,3,4755571983131480823,1689855529024
1689855526000,1689855527000,4,4751166136799373995,1689855529024
1689855526000,1689855527000,5,4726251099555355155,1689855529024
1689855526000,1689855527000,6,4726186983672124151,1689855529024
1689855526000,1689855527000,8,4725753544125263720,1689855529024
1689855526000,1689855527000,9,4725766641339713308,1689855529024
1689855526000,1689855527000,10,4726253505771014523,1689855529024
1689855526000,1689855527000,11,4726330346533804563,1689855529024
1689855527000,1689855528000,1,4757899727654748160,1689855530034
1689855527000,1689855528000,3,4755571986211575732,1689855530034
1689855527000,1689855528000,4,4751166142877619541,1689855530034
1689855527000,1689855528000,5,4726251295669825384,1689855530034
1689855527000,1689855528000,6,4726187178451873640,1689855530034
