wrapped_network$start:INTEGER,wrapped_network$end:INTEGER,wrapped_network$node_id:INTEGER,wrapped_network$tBytes:INTEGER
1689848549000,1689848550000,3,4755569448691015983,1689848550289
1689848549000,1689848550000,4,4751161150997975192,1689848550289
1689848549000,1689848550000,5,4726087022101203323,1689848550289
1689848549000,1689848550000,6,4726027710658365212,1689848550289
1689848550000,1689848551000,8,4725595839835882079,1689848551209
1689848550000,1689848551000,9,4725604891596277532,1689848551209
1689848550000,1689848551000,10,4726097494532947968,1689848551209
1689848550000,1689848551000,11,4726175568233147051,1689848551209
1689848550000,1689848551000,3,4755569451505549312,1689848551299
1689848550000,1689848551000,4,4751161156755744844,1689848551299
1689848550000,1689848551000,5,4726087208186626655,1689848551299
1689848550000,1689848551000,6,4726027895125719268,1689848551299
1689848551000,1689848552000,8,4725596025819399358,1689848552212
1689848551000,1689848552000,9,4725605078402499774,1689848552212
1689848551000,1689848552000,10,4726097666141187337,1689848552212
1689848551000,1689848552000,11,4726175739452714249,1689848552212
1689848551000,1689848552000,3,4755569454681452999,1689848552278
1689848551000,1689848552000,4,4751161162846883992,1689848552278
1689848551000,1689848552000,5,4726087404045088996,1689848552278
1689848551000,1689848552000,6,4726028090519390587,1689848552278
1689848552000,1689848553000,3,4755569457032069120,1689848553290
1689848552000,1689848553000,4,4751161168154154325,1689848553290
1689848552000,1689848553000,5,4726087573554622919,1689848553290
1689848552000,1689848553000,6,4726028259494539112,1689848553290
1689848552000,1689848553000,8,4725596197767222007,1689848553302
1689848552000,1689848553000,9,4725605248548325148,1689848553302
1689848552000,1689848553000,10,4726097848426260556,1689848553302
1689848552000,1689848553000,11,4726175919642499603,1689848553302
1689848553000,1689848554000,8,4725596402337409100,1689848554250
1689848553000,1689848554000,9,4725605452268466631,1689848554250
1689848553000,1689848554000,10,4726098045169565696,1689848554250
1689848553000,1689848554000,11,4726176118930970548,1689848554250
1689848553000,1689848554000,3,4755569460119639988,1689848554267
1689848553000,1689848554000,4,4751161174465339089,1689848554267
1689848553000,1689848554000,5,4726087778950000488,1689848554267
1689848553000,1689848554000,6,4726028463053122219,1689848554267
1689848554000,1689848555000,8,4725596572970395117,1689848555263
1689848554000,1689848555000,9,4725605630335623471,1689848555263
1689848554000,1689848555000,10,4726098222796786650,1689848555263
1689848554000,1689848555000,11,4726176291979875669,1689848555263
1689848554000,1689848555000,3,4755569462979883463,1689848555282
1689848554000,1689848555000,4,4751161180112736408,1689848555282
1689848554000,1689848555000,5,4726087940498434731,1689848555282
1689848554000,1689848555000,6,4726028639621514430,1689848555282
1689848555000,1689848556000,3,4755569466013452667,1689848556224
1689848555000,1689848556000,4,4751161186065618868,1689848556224
1689848555000,1689848556000,5,4726088127580548968,1689848556224
1689848555000,1689848556000,6,4726028822449050965,1689848556224
1689848555000,1689848556000,8,4725596769562083935,1689848556302
