wrapped_network$start:INTEGER,wrapped_network$end:INTEGER,wrapped_network$node_id:INTEGER,wrapped_network$tBytes:INTEGER
1689847668000,1689847669000,9,4725530242961928647,1689847670275
1689847668000,1689847669000,10,4726023061067947729,1689847670275
1689847668000,1689847669000,11,4726101938696608275,1689847670275
1689847669000,1689847670000,1,4757893187758063616,1689847671289
1689847669000,1689847670000,3,4755568235017851032,1689847671289
1689847669000,1689847670000,4,4751158773071575874,1689847671289
1689847669000,1689847670000,5,4726010878738698999,1689847671289
1689847669000,1689847670000,6,4725952563837636153,1689847671289
1689847669000,1689847670000,8,4725521416891128339,1689847671289
1689847669000,1689847670000,9,4725530430126064830,1689847671289
1689847669000,1689847670000,10,4726023246524536149,1689847671289
1689847669000,1689847670000,11,4726102124764633012,1689847671289
1689847670000,1689847671000,1,4757893195780718592,1689847672306
1689847670000,1689847671000,3,4755568237328019304,1689847672306
1689847670000,1689847671000,4,4751158777773235314,1689847672306
1689847670000,1689847671000,5,4726011031615176704,1689847672306
1689847670000,1689847671000,6,4725952726662381568,1689847672306
1689847670000,1689847671000,8,4725521579988037480,1689847672306
1689847670000,1689847671000,9,4725530592745755383,1689847672306
1689847670000,1689847671000,10,4726023421038900019,1689847672306
1689847670000,1689847671000,11,4726102297112623332,1689847672306
1689847671000,1689847672000,1,4757893201666375680,1689847673318
1689847671000,1689847672000,3,4755568240280382123,1689847673318
1689847671000,1689847672000,4,4751158783623124309,1689847673318
1689847671000,1689847672000,5,4726011213686495763,1689847673318
1689847671000,1689847672000,6,4725952913181527002,1689847673318
1689847671000,1689847672000,8,4725521745478496104,1689847673318
1689847671000,1689847672000,9,4725530768513066598,1689847673318
1689847671000,1689847672000,10,4726023595254505169,1689847673318
1689847671000,1689847672000,11,4726102454632040220,1689847673318
1689847672000,1689847673000,1,4757893209076531200,1689847674332
1689847672000,1689847673000,3,4755568242827955769,1689847674332
1689847672000,1689847673000,4,4751158788791205888,1689847674332
1689847672000,1689847673000,5,4726011385820731923,1689847674332
1689847672000,1689847673000,6,4725953080560975872,1689847674332
1689847672000,1689847673000,8,4725521932180326779,1689847674332
1689847672000,1689847673000,9,4725530963358185093,1689847674332
1689847672000,1689847673000,10,4726023782739272590,1689847674332
1689847672000,1689847673000,11,4726102639695917511,1689847674332
1689847673000,1689847674000,1,4757893217723088896,1689847675348
1689847673000,1689847674000,3,4755568245499610908,1689847675348
1689847673000,1689847674000,4,4751158793654656721,1689847675348
1689847673000,1689847674000,5,4726011540302851337,1689847675348
1689847673000,1689847674000,6,4725953220818501632,1689847675348
1689847673000,1689847674000,8,4725522078311120896,1689847675348
1689847673000,1689847674000,9,4725531109108695647,1689847675348
1689847673000,1689847674000,10,4726023931537022673,1689847675348
1689847673000,1689847674000,11,4726102788471297972,1689847675348
1689847674000,1689847675000,1,4757893225331163136,1689847676364
1689847674000,1689847675000,3,4755568248404671298,1689847676364
1689847674000,1689847675000,4,4751158799400542511,1689847676364
1689847674000,1689847675000,5,4726011726286368616,1689847676364
1689847674000,1689847675000,6,4725953420324206455,1689847676364
1689847674000,1689847675000,8,4725522263223381864,1689847676364
1689847674000,1689847675000,9,4725531297411197004,1689847676364
1689847674000,1689847675000,10,4726024117436032493,1689847676364
1689847674000,1689847675000,11,4726102968999113159,1689847676364
1689847675000,1689847676000,1,4757893233263640576,1689847677381
1689847675000,1689847676000,3,4755568250663187494,1689847677381
1689847675000,1689847676000,4,4751158804306790779,1689847677381
1689847675000,1689847676000,5,4726011891362492143,1689847677381
