WrappedNetworkMetrics$start:INTEGER(64 bits),WrappedNetworkMetrics$end:INTEGER(64 bits),WrappedNetworkMetrics$node_id:INTEGER(64 bits),WrappedNetworkMetrics$tBytes:INTEGER(64 bits),timestamp
1698838468000,1698838469000,7,26898670533,1698838469158
1698838468000,1698838469000,6,5845953502,1698838469164
1698838468000,1698838469000,11,318363326,1698838469182
1698838468000,1698838469000,8,16372613297,1698838469186
1698838468000,1698838469000,10,327550637,1698838469197
1698838468000,1698838469000,4,2130122869,1698838469207
1698838468000,1698838469000,5,736678764,1698838469220
1698838468000,1698838469000,9,300332485,1698838469235
1698838469000,1698838470000,6,5845956971,1698838470159
1698838469000,1698838470000,7,26898672211,1698838470163
1698838469000,1698838470000,11,318365293,1698838470174
1698838469000,1698838470000,8,16372615809,1698838470188
1698838469000,1698838470000,4,2130127093,1698838470196
1698838469000,1698838470000,10,327552624,1698838470198
1698838469000,1698838470000,5,736683101,1698838470219
1698838469000,1698838470000,9,300334481,1698838470234
1698838470000,1698838471000,6,5845958474,1698838471156
1698838470000,1698838471000,7,26898673747,1698838471159
1698838470000,1698838471000,11,318366606,1698838471169
1698838470000,1698838471000,8,16372617246,1698838471189
1698838470000,1698838471000,4,2130128668,1698838471193
1698838470000,1698838471000,10,327553920,1698838471201
1698838470000,1698838471000,5,736684636,1698838471226
1698838470000,1698838471000,9,300335861,1698838471231
1698838471000,1698838472000,11,318367492,1698838472158
1698838471000,1698838472000,6,5845959895,1698838472160
1698838471000,1698838472000,7,26898675094,1698838472168
1698838471000,1698838472000,4,2130130358,1698838472188
1698838471000,1698838472000,8,16372618442,1698838472196
1698838471000,1698838472000,10,327554969,1698838472206
1698838471000,1698838472000,9,300336913,1698838472222
1698838471000,1698838472000,5,736686308,1698838472227
1698838472000,1698838473000,11,318368931,1698838473150
1698838472000,1698838473000,6,5845961575,1698838473157
1698838472000,1698838473000,7,26898676705,1698838473159
1698838472000,1698838473000,4,2130132025,1698838473176
1698838472000,1698838473000,8,16372619990,1698838473182
1698838472000,1698838473000,10,327556419,1698838473211
1698838472000,1698838473000,9,300338380,1698838473218
1698838472000,1698838473000,5,736687896,1698838473226
1698838473000,1698838474000,11,318369838,1698838474150
1698838473000,1698838474000,6,5845962899,1698838474155
1698838473000,1698838474000,7,26898677850,1698838474163
1698838473000,1698838474000,4,2130133569,1698838474174
1698838473000,1698838474000,8,16372621101,1698838474178
1698838473000,1698838474000,10,327557473,1698838474199
1698838473000,1698838474000,9,300339443,1698838474207
1698838473000,1698838474000,5,736689332,1698838474229
1698838474000,1698838475000,11,318371048,1698838475150
1698838474000,1698838475000,6,5845964618,1698838475155
1698838474000,1698838475000,7,26898679554,1698838475165
1698838474000,1698838475000,4,2130135429,1698838475167
1698838474000,1698838475000,8,16372622669,1698838475177
1698838474000,1698838475000,10,327558854,1698838475194
1698838474000,1698838475000,9,300340922,1698838475205
1698838474000,1698838475000,5,736691079,1698838475231
1698838475000,1698838476000,5,736692287,1698838476120
1698838475000,1698838476000,6,5845965823,1698838476148
1698838475000,1698838476000,11,318372038,1698838476150
1698838475000,1698838476000,4,2130136810,1698838476165
1698838475000,1698838476000,7,26898680724,1698838476170
1698838475000,1698838476000,8,16372623836,1698838476176
1698838475000,1698838476000,9,300341921,1698838476192
1698838475000,1698838476000,10,327559844,1698838476195
1698838476000,1698838477000,6,5845967437,1698838477148
1698838476000,1698838477000,11,318373118,1698838477150
1698838476000,1698838477000,4,2130138665,1698838477152
1698838476000,1698838477000,8,16372625235,1698838477178
1698838476000,1698838477000,7,26898682231,1698838477180
1698838476000,1698838477000,9,300343218,1698838477188
1698838476000,1698838477000,10,327561072,1698838477190
1698838476000,1698838477000,5,736694048,1698838477227
1698838477000,1698838478000,6,5845968805,1698838478140
1698838477000,1698838478000,11,318374237,1698838478147
1698838477000,1698838478000,4,2130140120,1698838478152
1698838477000,1698838478000,8,16372626546,1698838478166
1698838477000,1698838478000,7,26898683609,1698838478179
1698838477000,1698838478000,10,327562273,1698838478180
1698838477000,1698838478000,9,300344533,1698838478182
1698838477000,1698838478000,5,736695502,1698838478210
1698838478000,1698838479000,11,318375195,1698838479140
1698838478000,1698838479000,4,2130141822,1698838479143
1698838478000,1698838479000,6,5845970305,1698838479146
1698838478000,1698838479000,8,16372627814,1698838479166
1698838478000,1698838479000,9,300345689,1698838479177
1698838478000,1698838479000,10,327563335,1698838479180
1698838478000,1698838479000,7,26898684939,1698838479183
1698838478000,1698838479000,5,736697121,1698838479210
1698838479000,1698838480000,11,318376529,1698838480137
1698838479000,1698838480000,4,2130143488,1698838480142
1698838479000,1698838480000,6,5845971952,1698838480144
1698838479000,1698838480000,8,16372629336,1698838480173
1698838479000,1698838480000,9,300347166,1698838480179
1698838479000,1698838480000,10,327564738,1698838480183
1698838479000,1698838480000,7,26898686422,1698838480185
1698838479000,1698838480000,5,736698730,1698838480200
1698838480000,1698838481000,11,318377387,1698838481135
1698838480000,1698838481000,6,5845973344,1698838481141
1698838480000,1698838481000,4,2130145083,1698838481143
