1700040605.857644, 0
1700040607.257840, 0
1700040608.617353, 0
1700040610.053496, 0
1700040611.451108, 0
1700040612.821378, 0
1700040614.917963, 0
1700040616.610960, 0
1700040618.095546, 0
1700040619.432685, 0
1700040620.852092, 0
1700040622.158240, 0
1700040623.548512, 0
1700040624.979299, 0
1700040626.516571, 0
1700040627.879952, 0
1700040629.426645, 0
1700040630.780877, 0
1700040632.171081, 0
1700040633.582995, 0
1700040635.199727, 0
1700040636.522179, 0
1700040637.880085, 0
1700040639.232211, 0
1700040640.781353, 0
1700040642.180452, 0
1700040643.628236, 0
1700040644.995627, 0
1700040646.393226, 0
1700040647.733129, 0
1700040649.136276, 0
1700040650.485582, 0
1700040652.023555, 0
1700040653.496383, 0
1700040654.873992, 0
1700040656.198170, 0
1700040657.527726, 1
1700040658.889211, 2
1700040660.371885, 4
1700040661.759820, 5
1700040663.078506, 6
1700040664.509585, 6
1700040665.829809, 6
1700040667.202968, 6
1700040668.623856, 6
1700040670.035643, 6
1700040671.335472, 6
1700040672.704707, 6
1700040674.028549, 6
1700040675.368368, 6
1700040676.724429, 6
1700040678.085559, 6
1700040679.432608, 6
1700040680.881884, 6
1700040682.210850, 6
1700040683.534117, 6
1700040684.844787, 6
1700040686.194335, 6
1700040687.495951, 6
1700040688.939910, 6
1700040690.249265, 6
1700040691.616750, 6
1700040693.235443, 6
1700040694.902130, 6
1700040696.277935, 6
1700040697.639118, 6
1700040698.921922, 6
1700040700.279365, 6
1700040701.672980, 6
1700040703.024778, 6
1700040704.460431, 6
1700040705.845068, 6
1700040707.214569, 6
1700040708.550431, 6
1700040709.960832, 6
1700040711.318883, 6
1700040712.666515, 6
1700040714.064993, 6
1700040715.609101, 6
1700040717.004703, 6
1700040718.406350, 6
1700040719.747691, 6
1700040721.474889, 7
1700040722.933109, 7
1700040724.332011, 7
1700040725.763240, 7
1700040727.128803, 7
1700040728.517139, 7
1700040729.947557, 7
1700040731.293107, 7
1700040732.728144, 9
1700040734.120699, 9
1700040735.456390, 10
1700040736.824028, 10
1700040738.165354, 11
1700040739.526208, 11
1700040740.917573, 11
1700040742.348520, 12
1700040743.716301, 12
1700040745.082580, 12
1700040746.450699, 12
1700040747.864782, 12
1700040749.322553, 12
1700040750.809998, 12
1700040752.415890, 12
1700040753.930182, 12
1700040755.917569, 12
1700040757.778803, 12
1700040759.181147, 12
1700040760.604609, 12
1700040761.969525, 12
1700040763.316242, 12
1700040764.703915, 12
1700040766.143265, 12
1700040767.487807, 12
1700040768.855873, 12
1700040770.208892, 12
1700040771.554898, 12
1700040773.280041, 12
1700040774.667029, 12
1700040775.980772, 12
1700040777.404782, 12
1700040778.908665, 12
1700040780.362494, 13
1700040781.793604, 13
1700040783.084872, 13
1700040784.579467, 13
1700040785.939744, 13
1700040787.319263, 13
1700040788.669544, 13
1700040790.055063, 13
1700040791.498543, 13
1700040792.911597, 13
1700040794.261145, 13
1700040795.628750, 13
1700040796.962956, 13
1700040798.276844, 13
1700040799.672007, 13
1700040801.018777, 13
1700040802.401436, 13
1700040803.800395, 13
1700040805.135904, 14
1700040806.569326, 14
1700040807.966823, 15
1700040809.403970, 16
1700040810.799196, 16
1700040812.192879, 16
1700040813.538192, 16
1700040814.834268, 17
1700040816.190985, 17
1700040817.565654, 18
1700040819.347023, 18
1700040820.737757, 18
1700040822.119666, 18
1700040823.515068, 18
1700040825.124410, 18
1700040826.520431, 18
1700040827.888123, 18
1700040829.212602, 18
1700040830.716663, 18
1700040832.125622, 18
1700040833.494356, 18
1700040834.837440, 18
1700040836.358440, 18
1700040837.694189, 18
1700040839.225176, 18
1700040840.654131, 18
1700040842.181224, 18
1700040843.591718, 18
1700040845.135999, 18
1700040846.587507, 18
1700040848.034223, 19
1700040849.422164, 19
1700040850.805311, 19
1700040852.194772, 19
1700040853.750465, 19
1700040855.080034, 19
1700040856.499049, 19
1700040857.883995, 19
1700040859.392711, 19
1700040860.810056, 19
1700040862.185912, 19
1700040863.686151, 19
1700040865.146625, 19
1700040866.866298, 19
1700040868.929429, 19
1700040870.368382, 19
1700040871.748421, 19
1700040873.097574, 19
1700040874.465248, 19
1700040875.767920, 20
1700040877.158991, 20
1700040878.518447, 20
1700040879.877799, 20
1700040881.278738, 20
1700040882.650945, 22
1700040884.038544, 22
1700040885.428274, 22
1700040886.824156, 22
1700040888.219728, 22
1700040889.596837, 22
1700040890.917792, 22
1700040892.227236, 23
1700040893.689774, 23
1700040895.024140, 24
1700040896.443868, 24
1700040897.765592, 24
1700040899.146107, 24
1700040900.564777, 24
1700040901.952102, 24
1700040903.398165, 24
