1700471632.004218, 3
1700471633.476496, 9
1700471634.892780, 12
1700471636.283529, 18
1700471637.633682, 21
1700471638.980915, 24
1700471640.344393, 30
1700471641.690838, 33
1700471643.082736, 36
1700471644.466527, 42
1700471646.177687, 45
1700471647.618704, 51
1700471649.018020, 54
1700471650.504222, 60
1700471651.930114, 63
1700471653.518880, 69
1700471654.933208, 72
1700471656.294397, 78
1700471657.727956, 81
1700471659.135247, 87
1700471660.488053, 90
1700471661.822659, 93
1700471663.129225, 96
1700471664.481972, 102
1700471665.859215, 105
1700471667.268956, 111
1700471668.680316, 114
1700471670.225722, 120
1700471671.766904, 123
1700471673.209175, 129
1700471674.574223, 132
1700471676.007509, 135
1700471677.506151, 141
1700471678.933665, 144
1700471680.294911, 150
1700471681.710764, 153
1700471683.194768, 159
1700471684.513178, 162
1700471685.875471, 165
1700471687.365730, 171
1700471688.848951, 174
1700471690.222465, 180
1700471691.578007, 183
1700471693.054759, 186
1700471694.467602, 192
1700471695.854475, 195
1700471697.283825, 201
1700471698.604900, 204
1700471699.994604, 207
1700471701.358945, 213
1700471702.793954, 216
1700471704.265251, 222
1700471705.725566, 225
1700471707.106063, 229
1700471708.401854, 234
1700471709.778407, 237
1700471711.122830, 240
1700471712.460363, 246
1700471713.809956, 249
1700471715.767878, 255
1700471717.220062, 261
1700471718.560028, 264
1700471720.069207, 267
1700471721.491804, 273
1700471722.855945, 276
1700471724.202412, 282
1700471725.594364, 285
1700471727.066454, 288
1700471728.452702, 294
1700471729.792091, 297
1700471731.216693, 303
1700471732.703446, 306
1700471734.104280, 309
1700471735.481365, 315
1700471736.846120, 318
1700471738.228914, 324
1700471739.643184, 327
1700471741.123664, 330
1700471743.276118, 339
1700471745.246521, 345
1700471747.600442, 351
1700471749.144519, 356
1700471750.509791, 360
1700471751.947026, 363
1700471753.416896, 369
1700471754.852451, 372
1700471756.155984, 376
1700471757.532038, 381
1700471758.882726, 384
1700471760.664428, 390
1700471762.317690, 396
1700471763.664555, 399
1700471765.158838, 403
1700471766.533636, 408
1700471767.924972, 411
1700471769.254563, 417
1700471770.749348, 420
1700471772.154259, 425
1700471773.459276, 429
1700471774.888244, 432
1700471776.261308, 438
1700471777.810111, 441
1700471779.294134, 447
1700471780.744332, 450
1700471782.123451, 454
1700471783.612492, 459
1700471784.978842, 462
1700471786.432738, 468
1700471787.836551, 471
1700471789.326221, 477
1700471791.152022, 480
1700471795.736436, 495
1700471797.937869, 501
1700471800.112805, 508
1700471801.924952, 513
1700471803.778662, 519
1700471807.307160, 531
1700471809.255689, 537
1700471811.078276, 540
1700471813.090883, 546
1700471814.797659, 552
1700471816.657878, 558
1700471819.184330, 565
1700471822.115251, 573
1700471824.332325, 582
1700471826.372156, 588
1700471829.998827, 597
1700471831.448680, 603
1700471833.472861, 609
1700471835.704676, 615
1700471837.435808, 621
1700471839.102546, 624
1700471840.646049, 630
1700471842.109514, 633
1700471843.547874, 639
1700471844.990121, 642
1700471846.655035, 648
1700471849.496032, 657
1700471851.066175, 660
1700471852.918261, 666
1700471854.336471, 672
1700471855.782419, 675
1700471857.260534, 681
1700471858.613254, 684
1700471860.035614, 687
1700471862.085547, 693
1700471863.662214, 699
1700471866.219794, 707
1700471867.732623, 711
1700471869.393138, 717
1700471870.868226, 720
1700471872.320956, 726
1700471873.858096, 729
1700471875.436489, 735
1700471877.275892, 741
1700471878.958936, 744
1700471881.575763, 753
1700471883.667706, 759
1700471886.603974, 768
1700471888.330306, 774
1700471889.800439, 777
1700471891.918570, 783
1700471894.393550, 792
1700471896.381629, 798
1700471897.807221, 801
1700471899.513586, 807
1700471901.067061, 810
1700471902.609157, 816
1700471903.998992, 819
1700471905.309704, 825
1700471906.689599, 828
1700471908.017531, 831
1700471909.460210, 837
1700471910.846777, 840
1700471912.241533, 846
1700471913.582628, 849
1700471914.928968, 852
1700471917.289976, 861
1700471918.628017, 864
1700471920.058650, 867
1700471921.718609, 873
1700471923.090117, 876
1700471924.474360, 882
1700471925.907128, 885
1700471927.453106, 891
1700471928.819330, 894
1700471930.188096, 899
