1698836602.355572, 108
1698836604.576833, 277
1698836606.825476, 444
1698836609.099130, 617
1698836611.313499, 783
1698836613.600863, 952
1698836615.809465, 1119
1698836618.098074, 1289
1698836620.329909, 1459
1698836622.565778, 1627
1698836624.753579, 1789
1698836626.935622, 1953
1698836629.307857, 2131
1698836631.525435, 2299
1698836633.858867, 2470
1698836636.230187, 2647
1698836638.490007, 2822
1698836640.704800, 2988
1698836643.014617, 3159
1698836645.332681, 3333
1698836647.570269, 3498
1698836649.772857, 3664
1698836652.018495, 3834
1698836654.394773, 4011
1698836656.601486, 4176
1698836658.870908, 4350
1698836661.184813, 4523
1698836663.515462, 4692
1698836665.845836, 4870
1698836668.101068, 5041
1698836670.400197, 5215
1698836672.766554, 5388
1698836675.032798, 5562
1698836677.242297, 5728
1698836679.483693, 5896
1698836681.686904, 6063
1698836683.889200, 6228
1698836686.226574, 6403
1698836688.458978, 6571
1698836690.663982, 6736
1698836693.037789, 6908
1698836695.409782, 7093
1698836697.726791, 7265
1698836699.950990, 7430
1698836702.347219, 7611
1698836704.679002, 7785
1698836706.949288, 7959
1698836709.270109, 8128
1698836711.554614, 8304
1698836713.734328, 8469
1698836715.998734, 8638
1698836718.221530, 8805
1698836720.385193, 8967
1698836722.645430, 9135
1698836724.953800, 9311
1698836759.466402, 11900
1698836761.741286, 12068
1698836763.983688, 12239
1698836766.343209, 12417
1698836768.590930, 12586
1698836770.944623, 12760
1698836773.308833, 12938
1698836775.514172, 13104
1698836777.771969, 13276
1698836779.948908, 13438
1698836782.265587, 13611
1698836784.483798, 13776
1698836786.643245, 13941
1698836788.948645, 14113
1698836791.274173, 14287
1698836793.503542, 14451
1698836795.781566, 14626
1698836798.052920, 14797
1698836800.227499, 14960
1698836802.492934, 15130
1698836804.728904, 15294
1698836807.005737, 15468
1698836809.206325, 15634
1698836811.526299, 15807
1698836813.675662, 15971
1698836816.035281, 16148
1698836818.224249, 16314
1698836820.428077, 16480
1698836822.797779, 16654
1698836825.085370, 16826
1698836827.308541, 16993
1698836829.541148, 17161
1698836831.763818, 17328
1698836834.002518, 17496
1698836836.229031, 17663
1698836838.444159, 17828
1698836840.729452, 18002
1698836842.896577, 18164
1698836845.080703, 18329
1698836847.359992, 18496
1698836849.636832, 18668
1698836851.821974, 18833
1698836854.103702, 19002
1698836856.312087, 19166
1698836858.599608, 19340
1698836860.770748, 19504
1698836863.085529, 19678
1698836865.415517, 19853
1698836867.695189, 20023
1698836869.919584, 20189
1698836872.222702, 20362
1698836874.482798, 20532
1698836876.671000, 20695
1698836878.945226, 20867
1698836881.264564, 21041
1698836883.501341, 21205
1698836885.833636, 21383
1698836888.079447, 21550
1698836890.318635, 21721
1698836892.596380, 21889
1698836894.789577, 22055
1698836897.075368, 22226
1698836899.262158, 22387
1698836901.464169, 22553
